Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Pilar, Bataan, Philippines",14.60553,120.51639,Smart,34624,1755,34.62,1.76,27,3,3,3
"Mabini, Batangas, Philippines",13.72355,120.9073,Globe,13494,7781,13.49,7.78,19,3,1,3
"Oslob, Cebu, Philippines",9.56304,123.41593,Smart,416854,32335,416.85,32.34,13,3,2,2
"Talisay, Batangas, Philippines",14.11598,121.04498,Globe,44890,10084,44.89,10.08,18,3,2,3
"Ajuy, Iloilo, Philippines",11.13583,123.0001,Smart,73801,9613,73.80,9.61,25,3,2,3
"Zumarraga, Samar, Philippines",11.66117,124.8569,Smart,224407,30185,224.41,30.19,21,3,1,1
"Maasin, Southern Leyte, Philippines",10.13272,124.84081,DITO,54396,6440,54.40,6.44,39,3,1,3
"Santa Cruz, Davao del Sur, Philippines",6.83551,125.41659,DITO,20161,4742,20.16,4.74,169,3,2,3
"Bustos, Bulacan, Philippines",14.95239,120.91735,DITO,29430,1933,29.43,1.93,23,3,2,3
"M'lang, Cotabato, Philippines",6.93822,124.90655,Smart,49697,7772,49.70,7.77,34,3,1,2
"Leganes, Iloilo, Philippines",10.78605,122.5888,DITO,21437,5597,21.44,5.60,37,3,2,3
"San Jacinto, Masbate, Philippines",12.53707,123.6847,Globe,15054,3662,15.05,3.66,41,3,1,2
"Pagbilao, Quezon, Philippines",13.99683,121.73095,Globe,6650,7022,6.65,7.02,24,3,1,3
"Pozorrubio, Pangasinan, Philippines",16.11642,120.54316,Globe,38452,14405,38.45,14.41,27,3,2,2
"Ambaguio, Nueva Vizcaya, Philippines",16.57936,121.05644,Globe,21283,16080,21.28,16.08,17,3,1,2
"Mandaon, Masbate, Philippines",12.26921,123.32617,Smart,9652,1219,9.65,1.22,39,3,1,3
"Bacong, Negros Oriental, Philippines",9.24338,123.27003,Globe,60189,19426,60.19,19.43,39,3,1,2
"Cavite, Philippines",14.48151,120.90833,Globe,66313,25208,66.31,25.21,18,3,3,3
"Subic, Zambales, Philippines",14.83066,120.18202,DITO,19741,23302,19.74,23.30,29,3,1,2
"Wao, Lanao del Sur, Philippines",7.6676,124.70777,Smart,41708,2688,41.71,2.69,26,3,2,3
"Candon City, Ilocos Sur, Philippines",17.19612,120.44729,DITO,12324,8405,12.32,8.41,30,3,2,3
"Magdalena, Laguna, Philippines",14.20408,121.43419,DITO,13488,482,13.49,0.48,22,3,1,1
"Santa Maria, Laguna, Philippines",14.48365,121.42276,Smart,119460,7024,119.46,7.02,26,3,2,2
"San Lorenzo, Guimaras, Philippines",10.60458,122.68425,Smart,55641,2498,55.64,2.50,16,3,1,1
"Mayantoc, Tarlac, Philippines",15.5632,120.32049,Globe,9199,1490,9.20,1.49,24,3,1,3
"Dona Remedios Trinidad, Bulacan, Philippines",15.11427,121.21685,Globe,19492,8508,19.49,8.51,33,3,1,3
"Pikit, Cotabato, Philippines",7.05314,124.61927,DITO,6545,14616,6.55,14.62,40,3,2,2
"Bacacay, Albay, Philippines",13.29586,123.87462,DITO,39527,9537,39.53,9.54,28,3,2,2
"Naval, Biliran, Philippines",11.56681,124.44201,Globe,13853,8192,13.85,8.19,203,3,2,3
"Miagao, Iloilo, Philippines",10.64201,122.23632,Smart,17836,3707,17.84,3.71,23,3,1,3
"Cabagan, Isabela, Philippines",17.36078,121.87903,Globe,76112,22470,76.11,22.47,25,3,1,1
"Alaminos, Laguna, Philippines",14.0454,121.25119,DITO,40117,16323,40.12,16.32,28,3,3,3
"Santa Maria, Davao Occidental, Philippines",6.51521,125.45628,Smart,21238,11795,21.24,11.80,29,3,2,3
"Balamban, Cebu, Philippines",10.48585,123.77412,DITO,4480,276,4.48,0.28,39,3,1,3
"Bindoy, Negros Oriental, Philippines",9.79453,123.05639,Smart,16502,7532,16.50,7.53,28,3,3,3
"Nampicuan, Nueva Ecija, Philippines",15.71112,120.6545,DITO,12415,3142,12.42,3.14,19,3,1,1
"San Narciso, Zambales, Philippines",15.01114,120.08963,Globe,16313,2488,16.31,2.49,39,3,2,3
"Castillejos, Zambales, Philippines",14.94382,120.19357,Globe,18114,7330,18.11,7.33,19,3,2,3
"San Antonio, Zambales, Philippines",14.92751,120.08963,Smart,242480,22431,242.48,22.43,29,3,2,3
"Anda, Pangasinan, Philippines",16.29826,119.98562,Globe,55685,7536,55.69,7.54,28,3,1,1
"Naujan, Oriental Mindoro, Philippines",13.24381,121.19395,Smart,30585,4414,30.59,4.41,20,3,2,2
"Alubijid, Misamis Oriental, Philippines",8.53597,124.4531,Globe,4938,2782,4.94,2.78,24,3,2,2
"Tiwi, Albay, Philippines",13.4612,123.63996,Globe,13262,1402,13.26,1.40,35,3,2,2
"Wao, Lanao del Sur, Philippines",7.6676,124.70777,Globe,6123,36,6.12,0.04,39,3,1,2
"Manticao, Misamis Oriental, Philippines",8.3684,124.35324,Globe,29019,19499,29.02,19.50,26,3,1,2
"Basista, Pangasinan, Philippines",15.86113,120.39543,Globe,13273,3168,13.27,3.17,15,3,1,2
"Taytay, Palawan, Philippines",10.66876,119.46436,Smart,55241,5477,55.24,5.48,44,3,1,3
"Sanchez-Mira, Cagayan, Philippines",18.53628,121.19395,Globe,34663,11726,34.66,11.73,21,3,1,2
"Bacacay, Albay, Philippines",13.29586,123.87462,Smart,243263,22582,243.26,22.58,19,3,2,3
"Ternate, Cavite, Philippines",14.25401,120.6545,Smart,3462,587,3.46,0.59,27,3,2,2
"Kabasalan, Zamboanga Sibugay, Philippines",7.83532,122.83102,Globe,14025,6263,14.03,6.26,33,3,3,3
"Magalang, Pampanga, Philippines",15.21394,120.66181,DITO,12083,8171,12.08,8.17,27,3,1,1
"Orion, Bataan, Philippines",14.61604,120.56431,Globe,150886,4813,150.89,4.81,24,3,1,2
"Cabangan, Zambales, Philippines",15.17178,120.13583,Smart,74511,12185,74.51,12.19,20,3,2,3
"Banisilan, Cotabato, Philippines",7.53701,124.72988,Smart,75563,37813,75.56,37.81,35,3,1,3
"Malasiqui, Pangasinan, Philippines",15.92028,120.41443,Globe,56111,3658,56.11,3.66,16,3,2,2
"Echague, Isabela, Philippines",16.66606,121.78792,Smart,16357,5898,16.36,5.90,36,3,2,3
"Murcia, Negros Occidental, Philippines",10.60643,123.03944,DITO,11647,1060,11.65,1.06,48,3,1,3
"Maluso, Basilan, Philippines",6.53796,121.89041,Globe,8265,1139,8.27,1.14,32,3,1,2
"Cabagan, Isabela, Philippines",17.36078,121.87903,Smart,14153,1925,14.15,1.93,32,3,2,2
"Luisiana, Laguna, Philippines",14.19077,121.52558,Smart,24216,2136,24.22,2.14,21,3,1,2
"Pontevedra, Capiz, Philippines",11.4285,122.86485,Globe,11902,15181,11.90,15.18,24,3,1,2
"Botolan, Zambales, Philippines",15.26625,120.20511,Smart,98549,1132,98.55,1.13,19,3,3,3
"Miagao, Iloilo, Philippines",10.64201,122.23632,Globe,10496,7408,10.50,7.41,37,3,3,3
"Tagoloan, Misamis Oriental, Philippines",8.51877,124.80722,Smart,8375,4514,8.38,4.51,32,3,2,3
"Llorente, Eastern Samar, Philippines",11.35127,125.45628,Smart,95341,10594,95.34,10.59,27,3,2,2
"Gainza, Camarines Sur, Philippines",13.61146,123.14078,Smart,93463,26412,93.46,26.41,19,3,1,2
"Bagac, Bataan, Philippines",14.63082,120.41272,Globe,1326,862,1.33,0.86,301,3,1,1
"Claveria, Misamis Oriental, Philippines",8.62972,124.90655,Smart,849,660,0.85,0.66,33,3,1,1
"San Rafael, Bulacan, Philippines",15.00184,120.93141,DITO,3730,1737,3.73,1.74,17,3,1,3
"Lal-lo, Cagayan, Philippines",18.15767,121.87903,Globe,10062,8364,10.06,8.36,30,3,1,1
"Abulug, Cagayan, Philippines",18.36771,121.42276,Globe,116202,10161,116.20,10.16,29,3,2,3
"Anda, Bohol, Philippines",9.76924,124.56391,Globe,11621,2946,11.62,2.95,32,3,1,2
"Compostela, Cebu, Philippines",10.45408,124.013,DITO,48909,1828,48.91,1.83,39,3,1,2
"Masinloc, Zambales, Philippines",15.52089,120.04341,Smart,56774,3900,56.77,3.90,21,3,2,2
"Castilla, Sorsogon, Philippines",12.95518,123.8188,Globe,112413,20903,112.41,20.90,36,3,1,1
"Balamban, Cebu, Philippines",10.48585,123.77412,Globe,11344,4192,11.34,4.19,37,3,1,3
"Roxas, Oriental Mindoro, Philippines",12.62617,121.47989,Globe,21881,10526,21.88,10.53,21,3,1,3
"Dueñas, Iloilo, Philippines",11.06582,122.61702,Globe,11134,3727,11.13,3.73,33,3,3,3
"San Antonio, Nueva Ecija, Philippines",15.31921,120.82692,Smart,46670,6960,46.67,6.96,27,3,3,3
"Dauin, Negros Oriental, Philippines",9.20373,123.19137,Globe,9111,3177,9.11,3.18,56,2,1,2
"Alabel, Sarangani, Philippines",6.10416,125.28792,Smart,26925,24618,26.93,24.62,27,2,1,2
"Santa Barbara, Iloilo, Philippines",10.82707,122.53265,Globe,2343,7773,2.34,7.77,34,2,1,2
"Mondragon, Northern Samar, Philippines",12.41696,124.79617,Globe,45892,13682,45.89,13.68,41,2,1,1
"Rosario, Agusan del Sur, Philippines",8.34247,126.0676,Smart,40169,26229,40.17,26.23,20,2,1,2
"Caluya, Antique, Philippines",12.01176,121.38847,Globe,5553,11498,5.55,11.50,20,2,1,1
"Rizal, Nueva Ecija, Philippines",15.69357,121.10229,Smart,31359,691,31.36,0.69,34,2,1,2
"New Bataan, Davao de Oro, Philippines",7.54452,126.21969,DITO,5804,2134,5.80,2.13,45,2,1,2
"Dumalag, Capiz, Philippines",11.32106,122.61644,Globe,13680,207,13.68,0.21,37,2,1,1
"Cavite, Philippines",14.48151,120.90833,DITO,74626,7900,74.63,7.90,22,2,1,2
"Dumaran, Palawan, Philippines",10.51139,119.62673,Smart,71115,12465,71.12,12.47,51,2,1,1
"Botolan, Zambales, Philippines",15.26625,120.20511,DITO,94496,7481,94.50,7.48,24,2,1,2
"Allacapan, Cagayan, Philippines",18.21617,121.55983,Globe,158447,13089,158.45,13.09,23,2,2,2
"Talitay, Maguindanao, Philippines",7.04528,124.38654,Smart,31432,26867,31.43,26.87,27,2,1,1
"Camalig, Albay, Philippines",13.14101,123.63996,DITO,24834,854,24.83,0.85,27,2,1,2
"San Joaquin, Iloilo, Philippines",10.64155,122.10647,Smart,305273,11443,305.27,11.44,11,2,1,2
"Barcelona, Sorsogon, Philippines",12.84149,124.11981,Smart,426948,62594,426.95,62.59,28,2,1,2
"Nabas, Aklan, Philippines",11.85171,122.02692,Globe,10664,5171,10.66,5.17,27,2,1,1
"Unisan, Quezon, Philippines",13.86351,122.01555,Globe,51474,2317,51.47,2.32,24,2,1,2
"Kawayan, Biliran, Philippines",11.68428,124.40318,Smart,119595,10432,119.60,10.43,18,2,1,2
"Bacacay, Albay, Philippines",13.29586,123.87462,Globe,59653,14813,59.65,14.81,40,2,2,2
"Mauban, Quezon, Philippines",14.23756,121.69674,Smart,146205,5995,146.21,6.00,14,2,2,2
"Banisilan, Cotabato, Philippines",7.53701,124.72988,Globe,11206,3305,11.21,3.31,33,2,1,1
"Tuburan, Cebu, Philippines",10.66879,123.86345,DITO,59331,5716,59.33,5.72,41,2,2,2
"Tagana-an, Surigao del Norte, Philippines",9.68866,125.57673,Smart,9928,828,9.93,0.83,67,2,1,1
"Molave, Zamboanga del Sur, Philippines",8.10419,123.4944,Globe,23658,9792,23.66,9.79,40,2,2,2
"Gabaldon (Bitulok & Sabani), Nueva Ecija, Philippines",15.51548,121.30841,Smart,14448,7220,14.45,7.22,27,2,1,2
"Carmen, Davao del Norte, Philippines",7.35492,125.704,Globe,19411,17061,19.41,17.06,35,2,1,1
"Aringay, La Union, Philippines",16.40163,120.40119,Smart,194779,24468,194.78,24.47,14,2,1,2
"Aritao, Nueva Vizcaya, Philippines",16.2515,121.01057,Smart,32150,5571,32.15,5.57,28,2,1,2
"Laua-an, Antique, Philippines",11.16376,122.11783,Smart,66991,22145,66.99,22.15,14,2,1,1
"Sagnay, Camarines Sur, Philippines",13.56172,123.5056,Globe,17168,3688,17.17,3.69,27,2,1,1
"Santa Maria, Pangasinan, Philippines",15.95523,120.7005,Globe,47421,3917,47.42,3.92,24,2,2,2
"Malita, Davao Occidental, Philippines",6.41184,125.61321,Globe,39358,11667,39.36,11.67,56,2,1,2
"Jala-jala, Rizal, Philippines",14.36149,121.34273,Smart,100003,22173,100.00,22.17,17,2,1,1
"Dipaculao, Aurora, Philippines",15.84995,121.5377,Smart,31745,2678,31.75,2.68,18,2,2,2
"Sogod, Cebu, Philippines",10.77419,123.9527,Globe,19469,16075,19.47,16.08,60,2,1,2
"Alabat, Quezon, Philippines",14.11714,122.02692,Smart,79362,25256,79.36,25.26,17,2,1,2
"Victoria, Oriental Mindoro, Philippines",13.15599,121.23974,DITO,49001,9839,49.00,9.84,19,2,1,1
"Trinidad, Bohol, Philippines",10.04574,124.31993,Globe,24088,5990,24.09,5.99,53,2,1,2
"Amadeo, Cavite, Philippines",14.18985,120.92452,DITO,7577,836,7.58,0.84,27,2,1,2
"San Jorge, Samar, Philippines",11.9902,124.90655,Smart,45333,4070,45.33,4.07,25,2,1,1
"Santo Tomas, Davao del Norte, Philippines",7.50929,125.63142,Globe,4082,444,4.08,0.44,44,2,1,2
"Bauan, Batangas, Philippines",13.79627,120.97616,DITO,22144,7368,22.14,7.37,33,2,1,2
"Laguindingan, Misamis Oriental, Philippines",8.59435,124.43092,Smart,10619,41,10.62,0.04,18,2,1,1
"Cateel, Davao Oriental, Philippines",7.76918,126.32814,Globe,36000,16248,36.00,16.25,30,2,2,2
"Leganes, Iloilo, Philippines",10.78605,122.5888,Smart,222133,12991,222.13,12.99,12,2,1,2
"Mapanas, Northern Samar, Philippines",12.43695,125.19286,Globe,1113,4434,1.11,4.43,311,2,1,1
"General Mamerto Natividad, Nueva Ecija, Philippines",15.58788,121.04498,DITO,47116,5506,47.12,5.51,22,2,1,1
"Pamplona, Camarines Sur, Philippines",13.59715,123.06765,Smart,221236,43393,221.24,43.39,23,2,2,2
"Masbate City, Masbate, Philippines",12.31777,123.55041,DITO,52217,2007,52.22,2.01,35,2,1,2
"Goa, Camarines Sur, Philippines",13.73619,123.41593,DITO,28404,7818,28.40,7.82,28,2,1,2
"Tabango, Leyte, Philippines",11.339,124.39764,Globe,5249,20,5.25,0.02,33,2,1,1
"Jamindan, Capiz, Philippines",11.39423,122.42407,Globe,16186,4266,16.19,4.27,32,2,1,2
"Binalonan, Pangasinan, Philippines",16.05355,120.60848,DITO,39579,22376,39.58,22.38,30,2,1,1
"Baroy, Lanao del Norte, Philippines",7.97974,123.82996,Globe,167,205,0.17,0.21,212,2,1,1
"San Miguel, Iloilo, Philippines",10.78017,122.46653,DITO,33635,2654,33.64,2.65,47,2,1,1
"Carranglan, Nueva Ecija, Philippines",15.97584,121.03351,Globe,19470,539,19.47,0.54,23,2,2,2
"Bula, Camarines Sur, Philippines",13.44119,123.23632,Globe,19582,8314,19.58,8.31,22,2,1,2
"Echague, Isabela, Philippines",16.66606,121.78792,Globe,7847,252,7.85,0.25,31,2,1,1
"Igbaras, Iloilo, Philippines",10.74408,122.2427,Globe,972,2681,0.97,2.68,52,2,1,1
"San Antonio, Quezon, Philippines",13.89506,121.29697,DITO,28919,1374,28.92,1.37,27,2,2,2
"Lemery, Batangas, Philippines",13.95318,120.88434,Globe,30693,6319,30.69,6.32,35,2,1,2
"Kalilangan, Bukidnon, Philippines",7.8149,124.70777,Smart,9245,1534,9.25,1.53,20,2,1,2
"Santa Ana, Pampanga, Philippines",15.09442,120.76623,DITO,64366,24915,64.37,24.92,29,2,1,2
"Carigara, Leyte, Philippines",11.25914,124.70777,Smart,2682,7802,2.68,7.80,27,2,1,1
"Candijay, Bohol, Philippines",9.8258,124.48636,DITO,45289,16049,45.29,16.05,51,2,2,2
"Pilar, Abra, Philippines",17.38447,120.58547,Smart,118936,28502,118.94,28.50,21,2,1,2
"Kabacan, Cotabato, Philippines",7.10719,124.84034,DITO,6043,857,6.04,0.86,43,2,1,2
"San Andres, Catanduanes, Philippines",13.6332,124.08641,Smart,36328,2205,36.33,2.21,24,2,1,2
"Montevista, Davao de Oro, Philippines",7.69422,125.98055,Globe,9434,1041,9.43,1.04,31,2,1,1
"Tigbauan, Iloilo, Philippines",10.6746,122.37648,Globe,16654,347,16.65,0.35,36,2,1,2
"City of El Salvador, Misamis Oriental, Philippines",8.47767,124.47527,DITO,50567,2460,50.57,2.46,40,2,1,2
"Calasiao, Pangasinan, Philippines",16.00949,120.35759,DITO,24614,3442,24.61,3.44,20,2,1,2
"San Francisco, Cebu, Philippines",10.64719,124.35324,Smart,57858,5727,57.86,5.73,15,2,1,2
"Albuera, Leyte, Philippines",10.90539,124.75198,Smart,4096,254,4.10,0.25,37,2,1,2
"Sipocot, Camarines Sur, Philippines",13.83785,123.01136,DITO,14837,28201,14.84,28.20,25,2,1,1
"Polanco, Zamboanga del Norte, Philippines",8.49106,123.38228,Smart,57202,6334,57.20,6.33,30,2,1,2
"Caba, La Union, Philippines",16.44743,120.37814,Smart,102805,4057,102.81,4.06,14,2,1,2
"Boston, Davao Oriental, Philippines",7.89829,126.30646,Globe,22777,10026,22.78,10.03,26,2,1,1
"San Juan, Siquijor, Philippines",9.15626,123.5112,Globe,8184,1671,8.18,1.67,49,2,1,1
"Tukuran, Zamboanga del Sur, Philippines",7.91295,123.53921,DITO,18750,3474,18.75,3.47,36,2,2,2
"Barotac Nuevo, Iloilo, Philippines",10.89705,122.69526,Globe,10979,2806,10.98,2.81,58,2,1,1
"Sibalom, Antique, Philippines",10.76502,122.06102,DITO,52118,5017,52.12,5.02,43,2,2,2
"San Vicente, Camarines Norte, Philippines",14.07278,122.86485,Smart,52578,4543,52.58,4.54,18,2,1,2
"Alcantara, Romblon, Philippines",12.28966,122.04965,Globe,26582,3230,26.58,3.23,24,2,1,1
"Aritao, Nueva Vizcaya, Philippines",16.2515,121.01057,Globe,12038,9308,12.04,9.31,25,2,2,2
"Biliran, Philippines",11.51361,124.47527,Smart,12464,1341,12.46,1.34,24,2,2,2
"Gitagum, Misamis Oriental, Philippines",8.56139,124.38654,Globe,36936,10345,36.94,10.35,20,2,1,1
"Larena, Siquijor, Philippines",9.22728,123.60639,Globe,17071,897,17.07,0.90,35,2,1,1
"Nasugbu, Batangas, Philippines",14.09404,120.68901,DITO,11189,2445,11.19,2.45,24,2,2,2
"Murcia, Negros Occidental, Philippines",10.60643,123.03944,Globe,69694,2617,69.69,2.62,26,2,1,1
"Tagkawayan, Quezon, Philippines",13.96843,122.53376,Smart,27412,10493,27.41,10.49,23,2,2,2
"Infanta, Quezon, Philippines",14.74071,121.6451,Smart,4061,1807,4.06,1.81,39,2,1,2
"San Miguel, Iloilo, Philippines",10.78017,122.46653,Globe,11712,10662,11.71,10.66,26,2,1,2
"Rizal, Palawan, Philippines",8.85568,117.57306,Globe,22632,14376,22.63,14.38,54,2,1,1
"Agoncillo, Batangas, Philippines",13.94675,120.93026,Globe,7707,3339,7.71,3.34,21,2,1,1
"Mabini, Bohol, Philippines",9.89691,124.53068,DITO,116655,8573,116.66,8.57,36,2,1,1
"Dinas, Zamboanga del Sur, Philippines",7.64262,123.32617,Smart,1368,1410,1.37,1.41,33,2,1,1
"Tiwi, Albay, Philippines",13.4612,123.63996,Smart,10254,1027,10.25,1.03,23,2,1,1
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,DITO,23280,2168,23.28,2.17,23,2,1,1
"Monkayo, Davao de Oro, Philippines",7.82426,126.0537,Globe,10577,6942,10.58,6.94,31,2,2,2
"Sumilao, Bukidnon, Philippines",8.2372,124.92861,Globe,9901,10148,9.90,10.15,20,2,1,2
"Carmen, Bohol, Philippines",9.81991,124.19656,Globe,30655,7280,30.66,7.28,33,2,2,2
"Oroquieta City, Misamis Occidental, Philippines",8.48597,123.79825,Globe,46307,17488,46.31,17.49,32,2,1,2
"Tomas Oppus, Southern Leyte, Philippines",10.27733,124.93964,Smart,77121,26109,77.12,26.11,19,2,1,1
"Calamba, Misamis Occidental, Philippines",8.51327,123.63996,Smart,459819,73384,459.82,73.38,14,2,1,1
"Malungon, Sarangani, Philippines",6.3343,125.2588,Smart,37103,9464,37.10,9.46,28,2,1,2
"Villaverde, Nueva Vizcaya, Philippines",16.60616,121.14813,Globe,8208,6452,8.21,6.45,28,2,1,1
"San Fernando, Camarines Sur, Philippines",13.52998,123.11266,DITO,23574,3143,23.57,3.14,29,2,1,2
"Guindulman, Bohol, Philippines",9.78199,124.4531,DITO,88242,17506,88.24,17.51,34,2,1,1
"Ferrol, Romblon, Philippines",12.3216,121.95869,Globe,30794,2246,30.79,2.25,30,2,1,1
"Labo, Camarines Norte, Philippines",14.13903,122.7633,Smart,7265,15745,7.27,15.75,23,2,1,1
"Bonifacio, Misamis Occidental, Philippines",8.10423,123.59519,Smart,46731,21697,46.73,21.70,18,2,1,2
"Cabugao, Ilocos Sur, Philippines",17.78518,120.47033,Smart,54432,2983,54.43,2.98,28,2,1,2
"Cabatuan, Isabela, Philippines",16.92776,121.66253,Globe,9539,4903,9.54,4.90,21,2,2,2
"Lupao, Nueva Ecija, Philippines",15.84768,120.91878,DITO,118420,32941,118.42,32.94,22,2,2,2
"Alimodian, Iloilo, Philippines",10.85495,122.39009,Smart,31992,6194,31.99,6.19,16,2,1,1
"Glan, Sarangani, Philippines",5.82205,125.20413,Smart,227333,11908,227.33,11.91,34,2,1,2
"Nabua, Camarines Sur, Philippines",13.4069,123.37324,Globe,6956,7036,6.96,7.04,16,2,1,2
"Impasug-ong, Bukidnon, Philippines",8.38854,125.08286,Smart,4758,1401,4.76,1.40,28,2,1,2
"Maria Aurora, Aurora, Philippines",15.75061,121.3999,Smart,20103,9796,20.10,9.80,28,2,1,2
"Dinas, Zamboanga del Sur, Philippines",7.64262,123.32617,Globe,19927,13060,19.93,13.06,32,2,2,2
"Pamplona, Negros Oriental, Philippines",9.40941,123.05639,DITO,30152,12566,30.15,12.57,39,2,2,2
"Sison, Pangasinan, Philippines",16.14981,120.59698,Globe,7769,4721,7.77,4.72,21,2,1,2
"Malungon, Sarangani, Philippines",6.3343,125.2588,Globe,10637,1657,10.64,1.66,24,2,1,2
"Malitbog, Southern Leyte, Philippines",10.17925,124.96169,Smart,78661,21710,78.66,21.71,17,2,1,1
"Don Marcelino, Davao Occidental, Philippines",6.1456,125.63142,Globe,2863,1872,2.86,1.87,55,2,1,2
"Paoay, Ilocos Norte, Philippines",18.07424,120.51639,Smart,35281,3376,35.28,3.38,15,2,1,1
"Ferrol, Romblon, Philippines",12.3216,121.95869,Smart,100592,35059,100.59,35.06,19,2,1,1
"Dalaguete, Cebu, Philippines",9.78366,123.5056,Smart,46514,2108,46.51,2.11,18,2,1,2
"Cabarroguis, Quirino, Philippines",16.41991,121.51416,Smart,133729,6911,133.73,6.91,32,2,1,2
"Labo, Camarines Norte, Philippines",14.13903,122.7633,Globe,30391,12350,30.39,12.35,23,2,2,2
"San Leonardo, Nueva Ecija, Philippines",15.37285,120.95321,DITO,47923,23636,47.92,23.64,36,2,1,1
"Bayambang, Pangasinan, Philippines",15.80947,120.45714,Smart,17791,8180,17.79,8.18,17,2,1,2
"Tupi, South Cotabato, Philippines",6.33849,124.97271,Smart,211670,27035,211.67,27.04,23,2,2,2
"Pagbilao, Quezon, Philippines",13.99683,121.73095,Smart,8903,1903,8.90,1.90,17,2,1,1
"Labason, Zamboanga del Norte, Philippines",8.01373,122.51464,Globe,11192,7097,11.19,7.10,81,2,1,2
"Angono, Rizal, Philippines",14.52592,121.15321,DITO,33422,2961,33.42,2.96,27,2,1,2
"Victoria, Laguna, Philippines",14.19678,121.34273,Smart,327144,8933,327.14,8.93,14,2,1,2
"Atimonan, Quezon, Philippines",13.96507,121.87903,DITO,17688,686,17.69,0.69,29,2,1,1
"Kibawe, Bukidnon, Philippines",7.48878,125.06084,DITO,52622,2828,52.62,2.83,37,2,1,1
"Solana, Cagayan, Philippines",17.65284,121.65113,Globe,28720,2843,28.72,2.84,17,2,2,2
"Dueñas, Iloilo, Philippines",11.06582,122.61702,DITO,158106,17660,158.11,17.66,32,2,1,2
"Amlan, Negros Oriental, Philippines",9.44436,123.18013,DITO,53915,11113,53.92,11.11,38,2,2,2
"Angadanan, Isabela, Philippines",16.7913,121.78792,Smart,18587,7590,18.59,7.59,27,2,1,1
"Maydolong, Eastern Samar, Philippines",11.44046,125.36857,Globe,60775,7718,60.78,7.72,40,2,1,1
"Ayungon, Negros Oriental, Philippines",9.87181,123.05639,Globe,10563,7949,10.56,7.95,34,2,2,2
"Bangar, La Union, Philippines",16.88295,120.42424,Globe,22337,12788,22.34,12.79,31,2,1,1
"Lobo, Batangas, Philippines",13.6877,121.23974,Smart,67892,15600,67.89,15.60,15,2,1,2
"Padre Burgos, Southern Leyte, Philippines",10.07868,125.00577,Globe,7252,61,7.25,0.06,33,2,1,1
"Naujan, Oriental Mindoro, Philippines",13.24381,121.19395,Globe,8626,651,8.63,0.65,31,2,1,1
"Ozamiz, Misamis Occidental, Philippines",8.15,123.85033,DITO,10980,2281,10.98,2.28,35,2,1,2
"Baungon, Bukidnon, Philippines",8.21754,124.75198,DITO,13947,411,13.95,0.41,64,2,1,1
"Margosatubig, Zamboanga del Sur, Philippines",7.57572,123.16599,Globe,52401,8069,52.40,8.07,31,2,1,1
"Mulanay, Quezon, Philippines",13.51308,122.46937,Globe,105944,16994,105.94,16.99,24,2,1,1
"General Tinio (Papaya), Nueva Ecija, Philippines",15.36345,121.21685,DITO,20626,9656,20.63,9.66,28,2,1,2
"Baganga, Davao Oriental, Philippines",7.6001,126.39314,Globe,10665,56,10.67,0.06,32,2,1,1
"Isabela, Negros Occidental, Philippines",10.22566,123.01136,Globe,11305,3383,11.31,3.38,48,2,1,1
