Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Lapu-Lapu, Cebu, Philippines",10.31838,123.96395,PLDT Home Fiber,141356,146604,141.36,146.60,3,433,146,190
"Catmon, Cebu, Philippines",10.65242,123.9973,PLDT Home Fiber,143145,195345,143.15,195.35,4,425,168,244
"Rosario, Cavite, Philippines",14.41672,120.85471,Converge,184768,162082,184.77,162.08,7,424,124,196
"Mauban, Quezon, Philippines",14.23756,121.69674,Converge,176495,165624,176.50,165.62,11,422,123,192
"Mandaue, Cebu, Philippines",10.3279,123.94273,Globe,110975,116074,110.98,116.07,5,420,113,148
"Dasmariñas, Cavite, Philippines",14.33385,120.95423,PLDT,71443,77473,71.44,77.47,9,419,132,194
"Magalang, Pampanga, Philippines",15.21394,120.66181,Converge,125171,108676,125.17,108.68,4,417,161,244
"San Fernando, Pampanga, Philippines",15.02781,120.69349,PLDT,87296,93279,87.30,93.28,11,417,155,217
"Mandaue, Cebu, Philippines",10.3279,123.94273,Converge,150333,177610,150.33,177.61,3,415,129,195
"Bokod, Benguet, Philippines",16.45641,120.78097,PLDT,160635,155509,160.64,155.51,5,410,175,256
"Victoria, Tarlac, Philippines",15.59077,120.68901,Globe,61566,54024,61.57,54.02,5,406,128,272
"Calamba, Laguna, Philippines",14.19488,121.15974,Globe,190118,192411,190.12,192.41,5,404,162,231
"Mandaue, Cebu, Philippines",10.3279,123.94273,PLDT Home Fiber,189694,191909,189.69,191.91,3,402,131,178
"Binangonan, Rizal, Philippines",14.48441,121.1869,PLDT Home Fiber,112971,188985,112.97,188.99,4,401,128,186
"Manaoag, Pangasinan, Philippines",16.04627,120.4876,Converge,96465,94683,96.47,94.68,5,401,158,245
"Bokod, Benguet, Philippines",16.45641,120.78097,PLDT Home Fiber,108153,98654,108.15,98.65,5,399,123,194
"Tagaytay City, Cavite, Philippines",14.11541,120.96202,Converge,95528,94929,95.53,94.93,6,396,141,231
"San Antonio, Nueva Ecija, Philippines",15.31921,120.82692,PLDT Home Fiber,100762,99546,100.76,99.55,11,395,133,200
"Malaybalay City, Bukidnon, Philippines",8.15775,125.17087,PLDT Home Fiber,91936,93889,91.94,93.89,9,393,138,190
"General Mamerto Natividad, Nueva Ecija, Philippines",15.58788,121.04498,Converge,156091,152167,156.09,152.17,6,392,136,226
"General Santos City (Dadiangas), South Cotabato, Philippines",6.14327,125.19286,Globe,116338,117342,116.34,117.34,15,389,106,137
"Matanao, Davao del Sur, Philippines",6.70421,125.22584,PLDT Home Fiber,126548,112030,126.55,112.03,9,387,151,215
"Villareal, Samar, Philippines",11.53963,124.92861,Converge,42462,40196,42.46,40.20,7,387,10,10
"Alicia, Isabela, Philippines",16.80691,121.69674,Converge,141983,174643,141.98,174.64,8,386,107,177
"Talisay, Cebu, Philippines",10.25859,123.82413,Converge,142619,206701,142.62,206.70,7,385,73,109
"Dagupan City, Pangasinan, Philippines",16.03375,120.33202,Converge,94635,94471,94.64,94.47,5,384,132,202
"Cabanatuan City, Nueva Ecija, Philippines",15.49943,121.01057,PLDT Home Fiber,96841,132776,96.84,132.78,10,378,124,174
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,PLDT Home Fiber,149514,117273,149.51,117.27,8,378,136,200
"Tarlac City, Tarlac, Philippines",15.48808,120.58719,PLDT,90367,94357,90.37,94.36,9,377,125,191
"Angeles, Pampanga, Philippines",15.16061,120.60908,PLDT,64580,62202,64.58,62.20,10,374,127,211
"Orani, Bataan, Philippines",14.80086,120.53616,Converge,94572,95582,94.57,95.58,6,372,120,196
"Tanay, Rizal, Philippines",14.61419,121.37703,PLDT Home Fiber,108423,147891,108.42,147.89,8,369,44,63
"Mexico, Pampanga, Philippines",15.06457,120.72033,PLDT Home Fiber,102723,97126,102.72,97.13,9,369,151,205
"Baguio, Benguet, Philippines",16.41297,120.5914,Globe,133769,117233,133.77,117.23,6,367,94,127
"Bansalan, Davao del Sur, Philippines",6.84825,125.22584,PLDT Home Fiber,114773,106883,114.77,106.88,9,366,158,221
"Atok, Benguet, Philippines",16.59745,120.68901,PLDT Home Fiber,92669,94080,92.67,94.08,6,366,129,199
"Silay, Negros Occidental, Philippines",10.79968,122.97605,PLDT,63262,72532,63.26,72.53,17,366,111,169
"Tanza, Cavite, Philippines",14.34293,120.85032,PLDT Home Fiber,158524,209544,158.52,209.54,5,364,119,157
"Umingan, Pangasinan, Philippines",15.90396,120.82692,Globe,61520,53503,61.52,53.50,6,361,115,217
"Candelaria, Quezon, Philippines",13.94899,121.42276,PLDT Home Fiber,94432,95031,94.43,95.03,7,358,112,194
"Kawit, Cavite, Philippines",14.44588,120.90871,PLDT,83991,60952,83.99,60.95,14,357,91,129
"Mambajao, Camiguin, Philippines",9.22153,124.71882,PLDT Home Fiber,74490,93405,74.49,93.41,12,357,59,83
"Candaba, Pampanga, Philippines",15.09289,120.8277,Globe,170102,129957,170.10,129.96,7,353,120,182
"Kayapa, Nueva Vizcaya, Philippines",16.49326,120.94174,PLDT Home Fiber,183689,161591,183.69,161.59,4,350,122,195
"Kibungan, Benguet, Philippines",16.68162,120.68901,PLDT Home Fiber,117288,109724,117.29,109.72,5,340,131,197
"Lucena City, Quezon, Philippines",13.94139,121.62345,Converge,182543,168663,182.54,168.66,11,334,104,155
"Carmen, Cebu, Philippines",10.58876,123.96385,PLDT Home Fiber,152441,126100,152.44,126.10,6,334,120,189
"San Luis, Pampanga, Philippines",15.03986,120.81544,Converge,143185,141065,143.19,141.07,4,328,140,200
"Toledo, Cebu, Philippines",10.38705,123.65017,Globe,128933,128033,128.93,128.03,16,326,119,166
"Koronadal, South Cotabato, Philippines",6.50044,124.84333,PLDT Home Fiber,88267,91107,88.27,91.11,11,326,90,122
"San Nicolas, Pangasinan, Philippines",16.12066,120.78097,PLDT Home Fiber,110639,104080,110.64,104.08,6,325,126,191
"Arakan, Cotabato, Philippines",7.35122,125.17087,PLDT,69655,83656,69.66,83.66,10,320,122,174
"San Ildefonso, Bulacan, Philippines",15.07717,120.94171,PLDT Home Fiber,192815,162032,192.82,162.03,8,317,116,173
"Cagayan De Oro City, Misamis Oriental, Philippines",8.48029,124.64975,PLDT,70052,55167,70.05,55.17,18,316,109,158
"Polomolok, South Cotabato, Philippines",6.22451,125.06084,PLDT Home Fiber,91172,76756,91.17,76.76,11,315,114,166
"Tagum, Davao del Norte, Philippines",7.44742,125.80246,PLDT Home Fiber,110595,110247,110.60,110.25,8,314,114,162
"Pililla, Rizal, Philippines",14.44393,121.34273,PLDT,156960,170035,156.96,170.04,4,309,115,161
"Concepcion, Tarlac, Philippines",15.324,120.65596,PLDT Home Fiber,80210,73029,80.21,73.03,10,306,80,116
"Bulakan, Bulacan, Philippines",14.79484,120.87889,PLDT,107805,95054,107.81,95.05,5,306,118,183
"Guagua, Pampanga, Philippines",14.96374,120.63244,Converge,67194,71415,67.19,71.42,4,295,88,148
"Malolos, Bulacan, Philippines",14.86049,120.80916,Converge,148693,129393,148.69,129.39,5,295,84,115
"General Santos City (Dadiangas), South Cotabato, Philippines",6.14327,125.19286,PLDT,79677,91956,79.68,91.96,11,295,109,151
"Angono, Rizal, Philippines",14.52592,121.15321,PLDT Home Fiber,199687,267006,199.69,267.01,4,288,88,109
"San Manuel, Pangasinan, Philippines",16.10561,120.67751,PLDT Home Fiber,104041,105599,104.04,105.60,6,288,107,160
"Tuguegarao City, Cagayan, Philippines",17.60306,121.75374,PLDT,81293,77050,81.29,77.05,13,287,101,138
"General Trias, Cavite, Philippines",14.38159,120.87915,PLDT,137222,114174,137.22,114.17,7,285,76,100
"City of Santa Rosa, Laguna, Philippines",14.31471,121.11232,Globe,171612,160918,171.61,160.92,6,281,105,148
"Tuburan, Cebu, Philippines",10.66879,123.86345,Globe,137122,116243,137.12,116.24,8,280,103,136
"Lapu-Lapu, Cebu, Philippines",10.31838,123.96395,PLDT,103356,94218,103.36,94.22,3,280,94,127
"Tuburan, Cebu, Philippines",10.66879,123.86345,PLDT Home Fiber,148460,203040,148.46,203.04,6,276,96,128
"Naga, Cebu, Philippines",10.20764,123.75821,Globe,121266,111045,121.27,111.05,16,272,129,164
"Legazpi City, Albay, Philippines",13.11288,123.76295,Converge,102376,105097,102.38,105.10,4,270,55,90
"Bocaue, Bulacan, Philippines",14.7943,120.93073,PLDT Home Fiber,93844,97391,93.84,97.39,9,270,102,151
"Cabanatuan City, Nueva Ecija, Philippines",15.49943,121.01057,PLDT,57898,57903,57.90,57.90,10,267,73,118
"Bakun, Benguet, Philippines",16.80796,120.68901,PLDT Home Fiber,96342,94787,96.34,94.79,5,266,69,115
"La Trinidad, Benguet, Philippines",16.44844,120.59047,PLDT Home Fiber,110561,94727,110.56,94.73,8,265,95,143
"San Isidro, Nueva Ecija, Philippines",15.29656,120.9073,PLDT Home Fiber,109031,109191,109.03,109.19,12,265,69,114
"Roxas City, Capiz, Philippines",11.55288,122.74072,PLDT Home Fiber,93185,97047,93.19,97.05,9,264,59,71
"Santa Ana, Pampanga, Philippines",15.09442,120.76623,PLDT Home Fiber,89517,94973,89.52,94.97,9,264,94,129
"Lobo, Batangas, Philippines",13.6877,121.23974,Globe,239711,216171,239.71,216.17,8,264,59,84
"Laoag City, Ilocos Norte, Philippines",18.21075,120.58547,Converge,162267,193304,162.27,193.30,10,264,107,174
"Mangaldan, Pangasinan, Philippines",16.06513,120.40474,PLDT Home Fiber,53437,135435,53.44,135.44,12,264,57,85
"City of Guihulngan, Negros Oriental, Philippines",10.18323,123.21385,PLDT Home Fiber,93044,95540,93.04,95.54,5,263,108,158
"Tagum, Davao del Norte, Philippines",7.44742,125.80246,Globe,120258,127139,120.26,127.14,4,263,61,81
"Calumpit, Bulacan, Philippines",14.91518,120.7662,PLDT Home Fiber,92832,96641,92.83,96.64,8,260,82,112
"Muntinlupa, Metro Manila, Philippines",14.39453,121.04483,Globe,215499,182316,215.50,182.32,6,259,84,112
"Lagawe, Ifugao, Philippines",16.80825,121.19395,PLDT Home Fiber,91323,94480,91.32,94.48,9,257,58,106
"Barili, Cebu, Philippines",10.1254,123.55041,PLDT Home Fiber,105316,181548,105.32,181.55,7,257,122,153
"Talisay, Cebu, Philippines",10.25859,123.82413,PLDT,149586,160392,149.59,160.39,3,256,78,110
"San Manuel, Pangasinan, Philippines",16.10561,120.67751,PLDT,95274,95836,95.27,95.84,6,255,64,92
"Dumaguete City, Negros Oriental, Philippines",9.29841,123.29249,PLDT Home Fiber,105929,145380,105.93,145.38,8,253,49,69
"Palayan City, Nueva Ecija, Philippines",15.53906,121.09083,Converge,92697,91717,92.70,91.72,6,253,72,115
"Baungon, Bukidnon, Philippines",8.21754,124.75198,PLDT Home Fiber,104079,111569,104.08,111.57,6,252,89,131
"Lipa City, Batangas, Philippines",13.94047,121.19395,PLDT,91864,93355,91.86,93.36,9,252,108,143
"Calabanga, Camarines Sur, Philippines",13.71633,123.28126,PLDT Home Fiber,48743,49473,48.74,49.47,7,251,23,31
"San Fernando City, La Union, Philippines",16.61592,120.32102,PLDT Home Fiber,195199,181710,195.20,181.71,3,249,66,86
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,Globe,128260,125202,128.26,125.20,5,249,72,102
"Escalante City, Negros Occidental, Philippines",10.84117,123.49908,PLDT Home Fiber,81945,92092,81.95,92.09,8,249,72,114
"Roxas City, Capiz, Philippines",11.55288,122.74072,Globe,119549,110081,119.55,110.08,12,248,37,50
"Calatrava, Negros Occidental, Philippines",10.62843,123.39349,PLDT,97382,106823,97.38,106.82,5,247,78,125
"Plaridel, Bulacan, Philippines",14.88591,120.85932,Converge,150433,127484,150.43,127.48,7,246,70,100
"La Castellana, Negros Occidental, Philippines",10.33198,123.10141,PLDT Home Fiber,138561,168376,138.56,168.38,6,244,95,123
"San Simon, Pampanga, Philippines",14.98432,120.75127,Converge,114849,95433,114.85,95.43,4,242,12,15
"Cardona, Rizal, Philippines",14.48493,121.232,PLDT Home Fiber,120174,164059,120.17,164.06,4,241,93,159
"Surallah, South Cotabato, Philippines",6.3195,124.75198,PLDT Home Fiber,76067,58145,76.07,58.15,11,237,66,84
"Kabacan, Cotabato, Philippines",7.10719,124.84034,PLDT Home Fiber,88160,93802,88.16,93.80,11,237,67,88
"Liliw, Laguna, Philippines",14.12617,121.4399,PLDT Home Fiber,193058,175461,193.06,175.46,10,235,75,126
"Mabalacat City, Pampanga, Philippines",15.24525,120.56567,PLDT,92064,90263,92.06,90.26,11,235,79,115
"Mabalacat City, Pampanga, Philippines",15.24525,120.56567,PLDT Home Fiber,147585,129656,147.59,129.66,7,235,59,82
"Kayapa, Nueva Vizcaya, Philippines",16.49326,120.94174,PLDT,151475,121337,151.48,121.34,5,235,91,134
"Trece Martires City, Cavite, Philippines",14.28222,120.86837,PLDT Home Fiber,200719,204029,200.72,204.03,4,233,79,101
"Lipa City, Batangas, Philippines",13.94047,121.19395,Converge,176961,186879,176.96,186.88,8,228,66,113
"Sariaya, Quezon, Philippines",13.96301,121.52388,PLDT Home Fiber,137031,159451,137.03,159.45,5,226,94,134
"Daraga, Albay, Philippines",13.12278,123.69588,Converge,67751,93765,67.75,93.77,14,226,31,49
"Imus, Cavite, Philippines",14.42764,120.93724,PLDT,125054,149970,125.05,149.97,7,226,75,97
"Baras, Rizal, Philippines",14.53656,121.27408,PLDT Home Fiber,155456,131455,155.46,131.46,4,226,60,72
"Calauan, Laguna, Philippines",14.14551,121.3146,PLDT Home Fiber,150197,148674,150.20,148.67,8,223,69,101
"Kapangan, Benguet, Philippines",16.61238,120.59698,PLDT Home Fiber,93831,94569,93.83,94.57,6,223,64,108
"Rodriguez, Rizal, Philippines",14.73202,121.14516,Converge,221040,217592,221.04,217.59,4,221,93,122
"Liloan, Cebu, Philippines",10.39926,124.00002,PLDT Home Fiber,117279,163507,117.28,163.51,4,221,76,122
"Baliwag, Bulacan, Philippines",14.96569,120.89431,PLDT,87791,77374,87.79,77.37,8,219,47,64
"City of Santa Rosa, Laguna, Philippines",14.31471,121.11232,Converge,130985,117948,130.99,117.95,6,219,63,104
"Naic, Cavite, Philippines",14.29649,120.79246,Converge,201005,211346,201.01,211.35,7,219,39,61
"Dumaguete City, Negros Oriental, Philippines",9.29841,123.29249,PLDT,68025,76302,68.03,76.30,9,217,42,54
"Concepcion, Tarlac, Philippines",15.324,120.65596,PLDT,46618,48053,46.62,48.05,9,216,52,74
"Mandaue, Cebu, Philippines",10.3279,123.94273,PLDT,66837,72169,66.84,72.17,3,215,83,117
"Plaridel, Bulacan, Philippines",14.88591,120.85932,PLDT Home Fiber,89811,92718,89.81,92.72,9,214,45,67
"Bay, Laguna, Philippines",14.14064,121.26836,PLDT Home Fiber,147994,187525,147.99,187.53,4,213,83,115
"Silang, Cavite, Philippines",14.22025,120.96469,PLDT,125910,111647,125.91,111.65,7,212,78,127
"Angat, Bulacan, Philippines",14.92586,121.02204,PLDT Home Fiber,90976,95165,90.98,95.17,7,211,55,90
"Naga City, Camarines Sur, Philippines",13.6475,123.27003,PLDT,66803,67351,66.80,67.35,12,211,86,119
"Consolacion, Cebu, Philippines",10.37581,123.95694,Globe,108238,104143,108.24,104.14,4,210,55,71
"Naga City, Camarines Sur, Philippines",13.6475,123.27003,Globe,119808,113303,119.81,113.30,12,209,72,90
"Consolacion, Cebu, Philippines",10.37581,123.95694,PLDT,195629,193403,195.63,193.40,3,209,53,78
"Pinamalayan, Oriental Mindoro, Philippines",13.01533,121.37703,PLDT Home Fiber,92259,91969,92.26,91.97,5,209,20,28
"Mabitac, Laguna, Philippines",14.43383,121.41133,Converge,127155,140587,127.16,140.59,12,207,52,95
"Sagay City, Negros Occidental, Philippines",10.84555,123.37106,PLDT Home Fiber,50782,52291,50.78,52.29,8,207,64,102
"Dipolog City, Zamboanga del Norte, Philippines",8.58717,123.34035,PLDT Home Fiber,98137,93425,98.14,93.43,11,207,46,71
"Carmona, Cavite, Philippines",14.3135,121.05712,PLDT,155774,175076,155.77,175.08,7,206,83,111
"Naic, Cavite, Philippines",14.29649,120.79246,PLDT,102563,110466,102.56,110.47,7,206,76,108
"President Roxas, Cotabato, Philippines",7.37928,125.06084,PLDT,186569,177394,186.57,177.39,9,205,92,132
"Daet, Camarines Norte, Philippines",14.10303,122.9325,PLDT,111895,144367,111.90,144.37,7,205,65,91
"Ligao City, Albay, Philippines",13.17242,123.4944,Converge,90490,82581,90.49,82.58,18,205,45,66
"San Mateo, Rizal, Philippines",14.69539,121.11767,Converge,166383,161351,166.38,161.35,4,205,86,117
"Puerto Princesa City, Palawan, Philippines",9.78563,118.62648,PLDT Home Fiber,78450,70604,78.45,70.60,18,204,65,99
"Surigao, Surigao del Norte, Philippines",9.79022,125.49311,PLDT Home Fiber,86125,89355,86.13,89.36,11,202,42,58
"Anao, Tarlac, Philippines",15.7435,120.61424,PLDT,39773,35973,39.77,35.97,25,201,38,56
"Marilao, Bulacan, Philippines",14.77237,120.96001,Globe,199292,201998,199.29,202.00,8,201,70,88
"Dumaguete City, Negros Oriental, Philippines",9.29841,123.29249,Globe,147125,112361,147.13,112.36,10,200,51,78
"Santo Nino, Cagayan, Philippines",17.91267,121.49132,Converge,99818,106260,99.82,106.26,12,199,63,100
"Navotas, Metro Manila, Philippines",14.65819,120.94743,PLDT Home Fiber,168199,195258,168.20,195.26,4,199,71,105
"San Pedro, Laguna, Philippines",14.36443,121.06192,Globe,219018,159660,219.02,159.66,7,198,68,95
"Toboso, Negros Occidental, Philippines",10.71769,123.46077,Globe,16015,6278,16.02,6.28,35,196,70,135
"Mariveles, Bataan, Philippines",14.4354,120.49003,PLDT Home Fiber,79138,71902,79.14,71.90,9,196,42,56
"Porac, Pampanga, Philippines",15.06974,120.55007,Converge,139383,136955,139.38,136.96,4,195,64,98
"Tagaytay City, Cavite, Philippines",14.11541,120.96202,PLDT,116622,131759,116.62,131.76,8,194,54,95
"Mariveles, Bataan, Philippines",14.4354,120.49003,Converge,99712,114790,99.71,114.79,9,194,45,63
"Digos, Davao del Sur, Philippines",6.74347,125.35515,Globe,128330,163111,128.33,163.11,4,194,32,47
"Meycauayan, Bulacan, Philippines",14.73772,120.96077,Converge,167452,160823,167.45,160.82,8,194,71,101
"Pulilan, Bulacan, Philippines",14.90243,120.8459,PLDT Home Fiber,98697,151465,98.70,151.47,7,193,57,81
"Indang, Cavite, Philippines",14.19204,120.87286,PLDT,71576,68900,71.58,68.90,8,192,58,82
"Taal, Batangas, Philippines",13.87826,120.92508,Globe,306807,277861,306.81,277.86,6,191,62,96
"Ormoc City, Leyte, Philippines",11.03843,124.61927,Converge,87364,84781,87.36,84.78,5,191,48,78
"Apalit, Pampanga, Philippines",14.95255,120.76688,PLDT,54891,49249,54.89,49.25,11,190,37,48
"Goa, Camarines Sur, Philippines",13.73619,123.41593,PLDT Home Fiber,54012,57712,54.01,57.71,10,190,52,67
"Bago, Negros Occidental, Philippines",10.53757,122.83609,PLDT,73469,67141,73.47,67.14,6,189,57,78
"Tubod, Lanao del Norte, Philippines",7.99427,123.87462,PLDT Home Fiber,184726,163724,184.73,163.72,6,188,50,65
"Silang, Cavite, Philippines",14.22025,120.96469,Converge,216252,208328,216.25,208.33,6,188,61,88
"Panabo City, Davao del Norte, Philippines",7.30822,125.68662,PLDT,94180,85730,94.18,85.73,8,187,19,34
"Tanauan City, Batangas, Philippines",14.08354,121.14762,Globe,130513,106583,130.51,106.58,6,187,73,104
"Santa Maria, Bulacan, Philippines",14.82898,120.97616,Globe,120894,111018,120.89,111.02,8,187,55,77
"Roxas City, Capiz, Philippines",11.55288,122.74072,Converge,79388,68389,79.39,68.39,16,186,26,42
"Meycauayan, Bulacan, Philippines",14.73772,120.96077,PLDT,94851,97026,94.85,97.03,7,186,58,89
"Minglanilla, Cebu, Philippines",10.24543,123.79599,Globe,225230,170505,225.23,170.51,12,186,61,80
"Escalante City, Negros Occidental, Philippines",10.84117,123.49908,Globe,23795,5839,23.80,5.84,38,185,61,104
"Asturias, Cebu, Philippines",10.60209,123.77412,Globe,135357,106995,135.36,107.00,7,184,72,114
"Navotas, Metro Manila, Philippines",14.65819,120.94743,Converge,183922,174537,183.92,174.54,4,184,65,95
"Santa Barbara, Pangasinan, Philippines",15.9774,120.42424,PLDT Home Fiber,51244,102279,51.24,102.28,5,184,38,44
"Talisay, Cebu, Philippines",10.25859,123.82413,PLDT Home Fiber,146454,185843,146.45,185.84,3,184,58,84
"Taytay, Rizal, Philippines",14.55288,121.12571,Globe,250379,182931,250.38,182.93,5,183,47,72
"Makilala, Cotabato, Philippines",6.92343,125.08286,Globe,61522,83412,61.52,83.41,5,182,69,117
"Cotabato City, Maguindanao, Philippines",7.20467,124.23104,PLDT Home Fiber,112011,114033,112.01,114.03,11,182,57,80
"Malabon, Metro Manila, Philippines",14.65793,120.95118,Globe,220356,187199,220.36,187.20,5,181,60,82
"Bambang, Nueva Vizcaya, Philippines",16.40415,121.10229,PLDT Home Fiber,86019,86035,86.02,86.04,8,181,38,57
"President Roxas, Cotabato, Philippines",7.37928,125.06084,PLDT Home Fiber,106454,96238,106.45,96.24,8,181,73,109
"Digos, Davao del Sur, Philippines",6.74347,125.35515,PLDT Home Fiber,95670,96449,95.67,96.45,8,180,61,80
"Olongapo City, Zambales, Philippines",14.88739,120.36661,PLDT,153581,49376,153.58,49.38,7,180,43,62
