Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Lapu-Lapu, Cebu, Philippines",10.31838,123.96395,Converge,113337,135614,113.34,135.61,3,176,54,85
"Kidapawan, Cotabato, Philippines",7.02127,125.09019,PLDT Home Fiber,94539,119197,94.54,119.20,10,176,58,88
"Tarlac City, Tarlac, Philippines",15.48808,120.58719,PLDT Home Fiber,92827,94005,92.83,94.01,9,175,65,103
"Navotas, Metro Manila, Philippines",14.65819,120.94743,PLDT,97697,89022,97.70,89.02,8,175,49,69
"Kawit, Cavite, Philippines",14.44588,120.90871,Globe,118861,106787,118.86,106.79,5,171,57,77
"Cabanatuan City, Nueva Ecija, Philippines",15.49943,121.01057,PLDT Home Fiber,96623,157040,96.62,157.04,10,170,60,83
"Cadiz City, Negros Occidental, Philippines",10.86192,123.23632,PLDT Home Fiber,88530,93569,88.53,93.57,14,169,59,94
"Bay, Laguna, Philippines",14.14064,121.26836,PLDT Home Fiber,109285,100187,109.29,100.19,4,167,47,70
"Tuba, Benguet, Philippines",16.39277,120.56034,PLDT Home Fiber,97035,132416,97.04,132.42,7,167,56,88
"Malolos, Bulacan, Philippines",14.86049,120.80916,PLDT,68461,74496,68.46,74.50,7,165,47,71
"Angeles, Pampanga, Philippines",15.16061,120.60908,PLDT,78827,85022,78.83,85.02,10,165,72,101
"Angono, Rizal, Philippines",14.52592,121.15321,PLDT,93922,129409,93.92,129.41,3,162,59,93
"Cabuyao City, Laguna, Philippines",14.27433,121.11961,PLDT,97977,100542,97.98,100.54,8,162,57,85
"Old Kaabakan, Philippines",7.22147,124.85635,PLDT Home Fiber,94806,98109,94.81,98.11,7,160,54,77
"San Antonio, Nueva Ecija, Philippines",15.31921,120.82692,Converge,95765,103195,95.77,103.20,4,160,59,97
"Danao, Cebu, Philippines",10.52013,124.02712,PLDT Home Fiber,94501,102628,94.50,102.63,6,159,60,86
"Porac, Pampanga, Philippines",15.06974,120.55007,PLDT Home Fiber,94595,139334,94.60,139.33,7,158,45,68
"Santa Rita, Pampanga, Philippines",14.99762,120.61451,PLDT Home Fiber,174893,157115,174.89,157.12,6,157,66,87
"Marilao, Bulacan, Philippines",14.77237,120.96001,Converge,208271,205169,208.27,205.17,7,157,42,63
"Tacloban City, Leyte, Philippines",11.22238,124.99221,PLDT,84060,72081,84.06,72.08,17,157,40,59
"Santo Tomas, Batangas, Philippines",14.08754,121.17764,PLDT Home Fiber,104356,115152,104.36,115.15,8,157,67,76
"Nagcarlan, Laguna, Philippines",14.14903,121.38847,PLDT Home Fiber,101048,203430,101.05,203.43,8,155,70,93
"Mexico, Pampanga, Philippines",15.06457,120.72033,PLDT Home Fiber,117177,95296,117.18,95.30,7,155,69,94
"Cardona, Rizal, Philippines",14.48493,121.232,PLDT,96107,161028,96.11,161.03,3,153,60,93
"Matalam, Cotabato, Philippines",7.17236,124.92861,PLDT,194324,100818,194.32,100.82,9,153,77,99
"Batangas City, Batangas, Philippines",13.75641,121.05833,PLDT,105553,99151,105.55,99.15,9,146,49,65
"Toledo, Cebu, Philippines",10.38705,123.65017,Globe,224896,215134,224.90,215.13,16,146,53,73
"Minalin, Pampanga, Philippines",14.97052,120.68518,PLDT Home Fiber,100072,99390,100.07,99.39,6,144,66,88
"Liloan, Cebu, Philippines",10.39926,124.00002,Globe,117330,104125,117.33,104.13,5,143,62,79
"Mandaue, Cebu, Philippines",10.3279,123.94273,PLDT Home Fiber,101214,177722,101.21,177.72,3,142,46,63
"San Jose City, Nueva Ecija, Philippines",15.79188,120.99008,PLDT Home Fiber,73378,73316,73.38,73.32,13,141,31,47
"San Ildefonso, Bulacan, Philippines",15.07717,120.94171,PLDT Home Fiber,93540,94483,93.54,94.48,7,141,67,97
"Lipa City, Batangas, Philippines",13.94047,121.19395,Converge,85284,123077,85.28,123.08,7,140,48,73
"Subic Bay Freeport Zone, Philippines",14.80319,120.30033,PLDT,80650,64935,80.65,64.94,10,140,60,81
"Obando, Bulacan, Philippines",14.70986,120.93674,PLDT Home Fiber,200162,189018,200.16,189.02,4,140,63,78
"Daraga, Albay, Philippines",13.12278,123.69588,Globe,252694,143877,252.69,143.88,27,139,14,18
"Mauban, Quezon, Philippines",14.23756,121.69674,Converge,166431,154710,166.43,154.71,11,138,55,86
"Pulilan, Bulacan, Philippines",14.90243,120.8459,PLDT Home Fiber,104548,103791,104.55,103.79,7,137,45,65
"General Trias, Cavite, Philippines",14.38159,120.87915,PLDT,150045,159749,150.05,159.75,8,137,38,52
"Danao, Cebu, Philippines",10.52013,124.02712,PLDT,44368,50462,44.37,50.46,7,136,37,47
"Dumanjug, Cebu, Philippines",10.02819,123.47198,PLDT Home Fiber,98788,151566,98.79,151.57,6,134,45,65
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,PLDT Home Fiber,118107,130367,118.11,130.37,9,133,47,73
"Koronadal, South Cotabato, Philippines",6.50044,124.84333,PLDT Home Fiber,66654,75730,66.65,75.73,11,132,47,60
"City of Santa Rosa, Laguna, Philippines",14.31471,121.11232,PLDT,84702,75801,84.70,75.80,8,132,66,87
"Dona Remedios Trinidad, Bulacan, Philippines",15.11427,121.21685,Converge,101151,92477,101.15,92.48,9,130,50,58
"Baliwag, Bulacan, Philippines",14.96569,120.89431,PLDT Home Fiber,136156,136395,136.16,136.40,6,129,36,49
"Las Piñas, Metro Manila, Philippines",14.44934,120.98186,Globe,160282,135455,160.28,135.46,5,129,52,78
"Concepcion, Tarlac, Philippines",15.324,120.65596,PLDT Home Fiber,94697,97105,94.70,97.11,10,125,53,74
"Balamban, Cebu, Philippines",10.48585,123.77412,Globe,151617,116686,151.62,116.69,7,125,65,95
"Balete, Batangas, Philippines",14.0092,121.10802,PLDT Home Fiber,155147,123636,155.15,123.64,7,125,57,82
"Talisay, Negros Occidental, Philippines",10.74828,122.98012,PLDT,48940,58041,48.94,58.04,17,124,45,67
"Rosario, Cavite, Philippines",14.41672,120.85471,PLDT Home Fiber,176703,176226,176.70,176.23,5,124,23,38
"Angono, Rizal, Philippines",14.52592,121.15321,Converge,250598,302238,250.60,302.24,3,124,55,81
"Cabanatuan City, Nueva Ecija, Philippines",15.49943,121.01057,PLDT,94596,93772,94.60,93.77,10,123,53,79
"Matalam, Cotabato, Philippines",7.17236,124.92861,PLDT Home Fiber,101328,101683,101.33,101.68,9,123,45,64
"Compostela, Cebu, Philippines",10.45408,124.013,Globe,64324,56400,64.32,56.40,6,123,65,83
"Zamboanga City, Zamboanga del Sur, Philippines",6.90437,122.07612,Globe,122187,62674,122.19,62.67,13,122,36,54
"Bugasong, Antique, Philippines",11.10163,122.14054,PLDT Home Fiber,29943,33257,29.94,33.26,23,121,2,2
"Naic, Cavite, Philippines",14.29649,120.79246,PLDT,90094,72904,90.09,72.90,7,121,27,40
"Antipas, Cotabato, Philippines",7.27386,125.01679,PLDT Home Fiber,101446,99338,101.45,99.34,8,119,60,80
"Bansalan, Davao del Sur, Philippines",6.84825,125.22584,PLDT Home Fiber,105228,94741,105.23,94.74,9,118,57,77
"Naga City, Camarines Sur, Philippines",13.6475,123.27003,PLDT Home Fiber,93311,73563,93.31,73.56,8,118,40,62
"Mabalacat City, Pampanga, Philippines",15.24525,120.56567,Converge,128304,119099,128.30,119.10,3,118,48,68
"Dagupan City, Pangasinan, Philippines",16.03375,120.33202,Converge,122014,132641,122.01,132.64,6,118,35,62
"Rosales, Pangasinan, Philippines",15.86126,120.63149,PLDT Home Fiber,109549,114672,109.55,114.67,13,117,11,13
"Cuyapo, Nueva Ecija, Philippines",15.79995,120.68901,Globe,59903,53023,59.90,53.02,7,117,36,83
"Lagonoy, Camarines Sur, Philippines",13.86688,123.48319,PLDT Home Fiber,50723,35023,50.72,35.02,36,116,5,7
"Sablan, Benguet, Philippines",16.49609,120.48794,Converge,113672,155396,113.67,155.40,3,116,63,80
"Majayjay, Laguna, Philippines",14.14491,121.46983,PLDT Home Fiber,95478,154290,95.48,154.29,8,115,28,42
"Lucena City, Quezon, Philippines",13.94139,121.62345,PLDT,94462,94233,94.46,94.23,5,115,46,70
"San Simon, Pampanga, Philippines",14.98432,120.75127,PLDT Home Fiber,115642,110900,115.64,110.90,8,114,29,41
"San Rafael, Bulacan, Philippines",15.00184,120.93141,PLDT Home Fiber,100656,107048,100.66,107.05,7,114,47,65
"Santa Fe, Nueva Vizcaya, Philippines",16.18249,120.91878,PLDT,91397,95281,91.40,95.28,6,114,27,52
"Talisay, Cebu, Philippines",10.25859,123.82413,Globe,206761,178862,206.76,178.86,8,113,32,38
"Calatrava, Negros Occidental, Philippines",10.62843,123.39349,PLDT,93831,97354,93.83,97.35,8,112,39,68
"Infanta, Quezon, Philippines",14.74071,121.6451,PLDT,80585,78923,80.59,78.92,8,112,48,58
"Banga, South Cotabato, Philippines",6.38791,124.79617,PLDT Home Fiber,67734,54431,67.73,54.43,11,111,41,58
"Kibungan, Benguet, Philippines",16.68162,120.68901,PLDT Home Fiber,98532,94551,98.53,94.55,6,111,60,80
"Kapangan, Benguet, Philippines",16.61238,120.59698,PLDT Home Fiber,88375,94419,88.38,94.42,7,111,52,69
"Mandaue, Cebu, Philippines",10.3279,123.94273,Converge,208017,187637,208.02,187.64,3,110,43,61
"General Santos City (Dadiangas), South Cotabato, Philippines",6.14327,125.19286,PLDT,52893,92886,52.89,92.89,10,109,40,59
"Marilao, Bulacan, Philippines",14.77237,120.96001,PLDT,88424,51787,88.42,51.79,16,109,42,55
"Lobo, Batangas, Philippines",13.6877,121.23974,Globe,113081,97552,113.08,97.55,11,108,37,55
"Quezon, Nueva Ecija, Philippines",15.56953,120.82692,Globe,112759,105033,112.76,105.03,6,107,57,80
"San Pedro, Laguna, Philippines",14.36443,121.06192,PLDT,115582,96841,115.58,96.84,7,106,47,62
"Tuguegarao City, Cagayan, Philippines",17.60306,121.75374,Converge,55775,65136,55.78,65.14,13,105,29,40
"Mandaue, Cebu, Philippines",10.3279,123.94273,Globe,121383,115265,121.38,115.27,4,105,45,57
"Malabon, Metro Manila, Philippines",14.65793,120.95118,PLDT,108840,127001,108.84,127.00,5,104,34,50
"Tuburan, Cebu, Philippines",10.66879,123.86345,PLDT Home Fiber,93598,142764,93.60,142.76,7,104,34,42
"Pinamungahan, Cebu, Philippines",10.26958,123.63996,Globe,217472,141699,217.47,141.70,17,104,51,64
"Taal, Batangas, Philippines",13.87826,120.92508,Globe,250818,226108,250.82,226.11,5,104,46,66
"Tanza, Cavite, Philippines",14.34293,120.85032,Globe,129575,106671,129.58,106.67,7,103,29,35
"Bokod, Benguet, Philippines",16.45641,120.78097,PLDT Home Fiber,123087,100663,123.09,100.66,5,102,34,54
"San Juan City, Metro Manila, Philippines",14.60196,121.0355,Globe,160539,143597,160.54,143.60,4,102,42,63
"Magsaysay, Davao del Sur, Philippines",6.75271,125.15221,PLDT Home Fiber,107845,97156,107.85,97.16,9,102,50,69
"Calumpit, Bulacan, Philippines",14.91518,120.7662,PLDT Home Fiber,94254,98826,94.25,98.83,8,102,43,61
"Baguio, Benguet, Philippines",16.41297,120.5914,Globe,116669,110777,116.67,110.78,5,101,29,46
"Tuburan, Cebu, Philippines",10.66879,123.86345,Globe,156264,97537,156.26,97.54,18,100,72,82
"Polomolok, South Cotabato, Philippines",6.22451,125.06084,Globe,94864,137419,94.86,137.42,16,100,31,34
"Candelaria, Quezon, Philippines",13.94899,121.42276,PLDT Home Fiber,93767,94361,93.77,94.36,6,99,33,53
"Morong, Rizal, Philippines",14.51286,121.23855,PLDT Home Fiber,93658,101606,93.66,101.61,3,99,38,53
"Lipa City, Batangas, Philippines",13.94047,121.19395,Globe,109816,102136,109.82,102.14,8,99,50,61
"Cadiz City, Negros Occidental, Philippines",10.86192,123.23632,PLDT,76632,87840,76.63,87.84,8,99,40,52
"Lipa City, Batangas, Philippines",13.94047,121.19395,PLDT,93461,93720,93.46,93.72,8,99,40,59
"Silay, Negros Occidental, Philippines",10.79968,122.97605,PLDT Home Fiber,99521,170030,99.52,170.03,12,98,41,57
"Calauan, Laguna, Philippines",14.14551,121.3146,PLDT Home Fiber,96960,112998,96.96,113.00,7,98,36,49
"Rosario, Cavite, Philippines",14.41672,120.85471,Converge,181255,217479,181.26,217.48,6,96,40,61
"San Mateo, Rizal, Philippines",14.69539,121.11767,Converge,173857,161978,173.86,161.98,4,96,35,54
"Santa Maria, Bulacan, Philippines",14.82898,120.97616,Globe,124104,111038,124.10,111.04,7,96,30,40
"Tagum, Davao del Norte, Philippines",7.44742,125.80246,PLDT Home Fiber,78269,93895,78.27,93.90,8,95,33,48
"Agoncillo, Batangas, Philippines",13.94675,120.93026,Globe,296384,237701,296.38,237.70,5,95,51,68
"Lapu-Lapu, Cebu, Philippines",10.31838,123.96395,PLDT,51049,53170,51.05,53.17,3,95,47,65
"Consolacion, Cebu, Philippines",10.37581,123.95694,Globe,113587,126178,113.59,126.18,5,95,31,39
"President Roxas, Cotabato, Philippines",7.37928,125.06084,PLDT Home Fiber,97626,100378,97.63,100.38,8,95,48,59
"Vallehermoso, Negros Oriental, Philippines",10.33905,123.29249,PLDT Home Fiber,123351,139901,123.35,139.90,12,95,39,58
"Sagay City, Negros Occidental, Philippines",10.84555,123.37106,PLDT Home Fiber,53091,74993,53.09,74.99,13,93,33,51
"Polomolok, South Cotabato, Philippines",6.22451,125.06084,PLDT Home Fiber,85118,100650,85.12,100.65,11,93,47,66
"Meycauayan, Bulacan, Philippines",14.73772,120.96077,PLDT,97358,93814,97.36,93.81,9,92,36,52
"Obando, Bulacan, Philippines",14.70986,120.93674,Converge,200193,219941,200.19,219.94,5,92,19,24
"Tagbilaran City, Bohol, Philippines",9.6534,123.86703,PLDT Home Fiber,90971,93869,90.97,93.87,9,92,22,30
"Silang, Cavite, Philippines",14.22025,120.96469,Converge,192504,177773,192.50,177.77,7,92,27,32
"Tanauan City, Batangas, Philippines",14.08354,121.14762,Globe,191277,111098,191.28,111.10,6,91,39,49
"Tagum, Davao del Norte, Philippines",7.44742,125.80246,Globe,122500,107172,122.50,107.17,5,91,35,43
"San Pablo City, Laguna, Philippines",14.06422,121.32326,PLDT,81796,82257,81.80,82.26,8,91,28,46
"Naga City, Camarines Sur, Philippines",13.6475,123.27003,Globe,79559,96492,79.56,96.49,12,90,35,45
"Santiago, Isabela, Philippines",16.69679,121.55865,PLDT Home Fiber,112297,112478,112.30,112.48,13,90,23,32
"La Paz, Tarlac, Philippines",15.4497,120.7235,PLDT Home Fiber,97310,93984,97.31,93.98,9,90,33,47
"Marilao, Bulacan, Philippines",14.77237,120.96001,Globe,275412,271146,275.41,271.15,8,89,24,33
"Plaridel, Bulacan, Philippines",14.88591,120.85932,PLDT,94616,93946,94.62,93.95,6,89,42,56
"Vintar, Ilocos Norte, Philippines",18.31413,120.78097,Converge,92475,94259,92.48,94.26,11,89,41,59
"San Leonardo, Nueva Ecija, Philippines",15.37285,120.95321,PLDT,20068,27846,20.07,27.85,16,89,16,24
"Naic, Cavite, Philippines",14.29649,120.79246,PLDT Home Fiber,102885,102384,102.89,102.38,7,88,18,25
"Molave, Zamboanga del Sur, Philippines",8.10419,123.4944,PLDT Home Fiber,52774,53763,52.77,53.76,7,88,22,28
"Angono, Rizal, Philippines",14.52592,121.15321,PLDT Home Fiber,97336,97494,97.34,97.49,3,88,31,41
"Cawayan, Masbate, Philippines",12.05579,123.72942,PLDT,7097,7737,7.10,7.74,44,88,3,6
"Balagtas, Bulacan, Philippines",14.81784,120.90646,PLDT Home Fiber,206554,163446,206.55,163.45,5,87,16,23
"Capas, Tarlac, Philippines",15.34633,120.59344,PLDT,93336,62329,93.34,62.33,6,87,24,37
"Dumaguete City, Negros Oriental, Philippines",9.29841,123.29249,PLDT,113832,119374,113.83,119.37,9,87,20,31
"Dumaguete City, Negros Oriental, Philippines",9.29841,123.29249,PLDT Home Fiber,103726,136044,103.73,136.04,10,87,27,34
"Orani, Bataan, Philippines",14.80086,120.53616,Converge,92929,102364,92.93,102.36,6,86,31,51
"Lambunao, Iloilo, Philippines",11.12265,122.37876,PLDT,62858,59138,62.86,59.14,10,86,42,53
"San Jose City, Nueva Ecija, Philippines",15.79188,120.99008,PLDT,88942,93238,88.94,93.24,9,85,32,48
"Santa Fe, Nueva Vizcaya, Philippines",16.18249,120.91878,PLDT Home Fiber,90963,94552,90.96,94.55,6,85,34,50
"Bayombong, Nueva Vizcaya, Philippines",16.48042,121.14813,PLDT Home Fiber,52735,56191,52.74,56.19,7,84,14,23
"Virac, Catanduanes, Philippines",13.61939,124.17544,PLDT Home Fiber,84783,130179,84.78,130.18,11,84,15,32
"Daet, Camarines Norte, Philippines",14.10303,122.9325,PLDT,50838,92590,50.84,92.59,7,84,28,35
"Tacurong City, Sultan Kudarat, Philippines",6.6866,124.66353,PLDT Home Fiber,79067,74586,79.07,74.59,11,84,32,42
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,PLDT Home Fiber,97457,101463,97.46,101.46,7,84,39,55
"Lucban, Quezon, Philippines",14.1144,121.55472,PLDT Home Fiber,94315,77218,94.32,77.22,12,83,20,38
"Natividad, Pangasinan, Philippines",16.03821,120.83841,PLDT Home Fiber,97836,99385,97.84,99.39,6,83,49,57
"Guiguinto, Bulacan, Philippines",14.82832,120.88429,PLDT Home Fiber,199101,191125,199.10,191.13,7,82,26,37
"Binangonan, Rizal, Philippines",14.48441,121.1869,PLDT Home Fiber,96875,93921,96.88,93.92,3,82,35,45
"Bacacay, Albay, Philippines",13.29586,123.87462,Converge,294875,221757,294.88,221.76,4,82,3,8
"Dagupan City, Pangasinan, Philippines",16.03375,120.33202,PLDT Home Fiber,89888,89337,89.89,89.34,5,82,34,49
"Malabon, Metro Manila, Philippines",14.65793,120.95118,Globe,211600,194266,211.60,194.27,4,82,38,47
"Santo Tomas, Batangas, Philippines",14.08754,121.17764,PLDT,85388,88544,85.39,88.54,8,82,32,46
"Plaridel, Bulacan, Philippines",14.88591,120.85932,PLDT Home Fiber,92367,101441,92.37,101.44,5,82,29,39
"City Of Bislig, Surigao del Sur, Philippines",8.21006,126.28478,Globe,41018,67266,41.02,67.27,16,81,15,22
"Tanay, Rizal, Philippines",14.61419,121.37703,PLDT,38749,32049,38.75,32.05,9,81,24,28
"Lucena City, Quezon, Philippines",13.94139,121.62345,Converge,115399,113345,115.40,113.35,9,81,24,40
"Abra De Ilog, Occidental Mindoro, Philippines",13.36383,120.75798,Globe,61905,53646,61.91,53.65,7,80,30,44
"Talisay, Cebu, Philippines",10.25859,123.82413,PLDT,130807,163274,130.81,163.27,3,80,34,42
"Catmon, Cebu, Philippines",10.65242,123.9973,PLDT Home Fiber,151419,94587,151.42,94.59,6,80,30,45
"San Mateo, Rizal, Philippines",14.69539,121.11767,Globe,296773,200655,296.77,200.66,6,80,19,22
"Carmen, Cotabato, Philippines",7.38261,124.81826,PLDT Home Fiber,80793,112357,80.79,112.36,9,80,32,46
"Bayombong, Nueva Vizcaya, Philippines",16.48042,121.14813,Converge,193617,202459,193.62,202.46,11,80,24,29
"Consolacion, Cebu, Philippines",10.37581,123.95694,PLDT,56246,53674,56.25,53.67,10,79,35,48
"Pozorrubio, Pangasinan, Philippines",16.11642,120.54316,PLDT,111216,166345,111.22,166.35,6,79,17,27
"Magalang, Pampanga, Philippines",15.21394,120.66181,PLDT,93617,83695,93.62,83.70,10,79,27,43
"Bamban, Tarlac, Philippines",15.2885,120.57044,Converge,91605,94149,91.61,94.15,4,79,22,27
"Meycauayan, Bulacan, Philippines",14.73772,120.96077,Globe,246735,179245,246.74,179.25,7,79,26,36
"Trece Martires City, Cavite, Philippines",14.28222,120.86837,PLDT,47626,37277,47.63,37.28,6,78,17,26
"Guimba, Nueva Ecija, Philippines",15.65641,120.76767,Converge,176730,161608,176.73,161.61,6,78,21,26
"Pagbilao, Quezon, Philippines",13.99683,121.73095,PLDT Home Fiber,94413,94669,94.41,94.67,8,78,28,37
"Laoag City, Ilocos Norte, Philippines",18.21075,120.58547,Converge,239827,290730,239.83,290.73,11,78,32,40
"Calbayog, Samar, Philippines",12.0685,124.59081,PLDT Home Fiber,104855,240429,104.86,240.43,17,78,7,12
"Palayan City, Nueva Ecija, Philippines",15.53906,121.09083,Converge,191278,195250,191.28,195.25,7,78,24,30
"Biñan, Laguna, Philippines",14.31456,121.08316,Globe,190648,183840,190.65,183.84,6,78,36,49
"Nasugbu, Batangas, Philippines",14.09404,120.68901,PLDT,95477,101276,95.48,101.28,7,78,34,53
"Lubao, Pampanga, Philippines",14.92678,120.58795,Converge,60667,71686,60.67,71.69,4,77,35,43
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,Globe,163574,126863,163.57,126.86,5,77,22,31
"City of Santa Rosa, Laguna, Philippines",14.31471,121.11232,Converge,240010,222656,240.01,222.66,5,77,32,44
"Daet, Camarines Norte, Philippines",14.10303,122.9325,Converge,198555,74558,198.56,74.56,10,77,23,32
"Legazpi City, Albay, Philippines",13.11288,123.76295,Converge,111376,92952,111.38,92.95,5,77,27,39
"Pavia, Iloilo, Philippines",10.7748,122.54261,PLDT,72883,69567,72.88,69.57,10,77,35,45
"Kalibo, Aklan, Philippines",11.70734,122.36986,Converge,226934,128825,226.93,128.83,19,76,23,36
"Lagawe, Ifugao, Philippines",16.80825,121.19395,PLDT Home Fiber,120278,158593,120.28,158.59,8,76,20,38
"Gapan City, Nueva Ecija, Philippines",15.29121,121.01057,PLDT Home Fiber,175636,103722,175.64,103.72,12,76,22,34
"Rodriguez, Rizal, Philippines",14.73202,121.14516,Globe,222885,244363,222.89,244.36,4,75,16,20
"Pateros, Metro Manila, Philippines",14.54838,121.07077,PLDT Home Fiber,121260,159940,121.26,159.94,3,75,27,40
"Taytay, Rizal, Philippines",14.55288,121.12571,Globe,229674,129637,229.67,129.64,5,74,31,40
"Surallah, South Cotabato, Philippines",6.3195,124.75198,PLDT Home Fiber,110425,143786,110.43,143.79,11,74,20,35
