Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Quezon, Nueva Vizcaya, Philippines",16.45779,121.28552,Smart,11324,1590,11.32,1.59,39,23,2,5
"Santo Domingo, Albay, Philippines",13.25265,123.76295,Globe,24118,5683,24.12,5.68,37,23,5,14
"Tobias Fornier, Antique, Philippines",10.49944,121.97006,Globe,9419,8140,9.42,8.14,50,23,12,17
"Dimasalang, Masbate, Philippines",12.15058,123.82996,Globe,25575,3831,25.58,3.83,43,23,10,13
"Pagalungan, Maguindanao, Philippines",6.93298,124.75198,Smart,86465,19526,86.47,19.53,30,23,4,4
"San Miguel, Catanduanes, Philippines",13.68541,124.26439,Globe,35287,11066,35.29,11.07,41,23,3,3
"San Antonio, Northern Samar, Philippines",12.41097,124.25883,Smart,43311,2291,43.31,2.29,25,23,1,2
"Maco, Davao de Oro, Philippines",7.40845,125.937,Globe,13037,8606,13.04,8.61,38,23,9,10
"Magallanes, Sorsogon, Philippines",12.78308,123.90809,Smart,20572,3259,20.57,3.26,24,23,5,7
"Penablanca, Cagayan, Philippines",17.66268,121.94731,Smart,49881,11613,49.88,11.61,24,23,8,11
"Tolosa, Leyte, Philippines",11.03883,125.02229,DITO,24917,593,24.92,0.59,40,23,6,10
"Alitagtag, Batangas, Philippines",13.87214,121.02204,Smart,56663,10088,56.66,10.09,19,23,11,15
"Labason, Zamboanga del Norte, Philippines",8.01373,122.51464,Smart,81743,13097,81.74,13.10,24,23,6,6
"Calabanga, Camarines Sur, Philippines",13.71633,123.28126,DITO,27402,3359,27.40,3.36,28,22,4,8
"San Esteban, Ilocos Sur, Philippines",17.32737,120.45305,Smart,16370,6660,16.37,6.66,18,22,5,6
"Mankayan, Benguet, Philippines",16.87703,120.78097,Smart,34504,1838,34.50,1.84,24,22,6,12
"Tantangan, South Cotabato, Philippines",6.57126,124.75198,Globe,39418,5827,39.42,5.83,27,22,7,12
"Corcuera, Romblon, Philippines",12.80748,122.05533,Globe,28576,13281,28.58,13.28,23,22,1,1
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,DITO,29894,5600,29.89,5.60,25,22,7,11
"Gonzaga, Cagayan, Philippines",18.24148,122.10647,Globe,66013,8277,66.01,8.28,26,22,4,8
"Bongao, Tawi-Tawi, Philippines",5.09323,119.8468,Smart,38281,5144,38.28,5.14,30,22,5,6
"Bautista, Pangasinan, Philippines",15.79528,120.51639,Smart,27796,2503,27.80,2.50,22,22,9,13
"Panay, Capiz, Philippines",11.54148,122.83102,Globe,11883,9746,11.88,9.75,39,22,1,4
"Siasi, Sulu, Philippines",5.53402,120.86138,Globe,34938,7708,34.94,7.71,34,22,4,4
"Solsona, Ilocos Norte, Philippines",18.10219,120.78097,Globe,11524,6727,11.52,6.73,22,22,7,12
"Pagsanjan, Laguna, Philippines",14.26244,121.45704,DITO,36488,11869,36.49,11.87,20,22,4,8
"Cauayan, Negros Occidental, Philippines",9.92601,122.5599,Globe,14964,6952,14.96,6.95,45,22,8,13
"Masantol, Pampanga, Philippines",14.85669,120.68326,Smart,20575,14622,20.58,14.62,19,22,4,9
"Sagbayan, Bohol, Philippines",9.91005,124.08641,Globe,11633,5095,11.63,5.10,36,22,10,11
"Santa Catalina, Ilocos Sur, Philippines",17.58644,120.36085,Globe,24654,3140,24.65,3.14,30,22,5,9
"Diffun, Quirino, Philippines",16.55288,121.46847,Smart,17917,2446,17.92,2.45,27,22,10,17
"Gabaldon (Bitulok & Sabani), Nueva Ecija, Philippines",15.51548,121.30841,Smart,29244,2349,29.24,2.35,28,22,10,12
"Candelaria, Quezon, Philippines",13.94899,121.42276,DITO,21818,1225,21.82,1.23,23,22,7,13
"City of El Salvador, Misamis Oriental, Philippines",8.47767,124.47527,DITO,14017,4980,14.02,4.98,36,22,7,9
"San Antonio, Quezon, Philippines",13.89506,121.29697,Globe,50908,17007,50.91,17.01,27,22,3,7
"Sison, Pangasinan, Philippines",16.14981,120.59698,DITO,16518,1680,16.52,1.68,28,22,5,5
"Valencia, Negros Oriental, Philippines",9.28494,123.1464,DITO,24495,3648,24.50,3.65,30,22,12,13
"Malalag, Davao del Sur, Philippines",6.54894,125.2588,Globe,12347,8879,12.35,8.88,41,22,6,6
"Jamindan, Capiz, Philippines",11.39423,122.42407,Globe,9152,2280,9.15,2.28,52,22,8,11
"Kasibu, Nueva Vizcaya, Philippines",16.36659,121.33129,Globe,23164,3578,23.16,3.58,27,22,8,8
"Gloria, Oriental Mindoro, Philippines",12.93397,121.37703,DITO,25485,1939,25.49,1.94,27,22,5,8
"San Miguel, Iloilo, Philippines",10.78017,122.46653,DITO,20333,1846,20.33,1.85,40,22,6,7
"Tabogon, Cebu, Philippines",10.92395,123.9973,DITO,7977,1042,7.98,1.04,35,22,3,7
"Claveria, Misamis Oriental, Philippines",8.62972,124.90655,Globe,16015,4626,16.02,4.63,42,22,8,15
"Impasug-ong, Bukidnon, Philippines",8.38854,125.08286,Smart,118827,5166,118.83,5.17,24,22,11,16
"Badian, Cebu, Philippines",9.83209,123.41593,Globe,10228,2235,10.23,2.24,45,22,8,10
"Santander, Cebu, Philippines",9.44684,123.33739,Smart,62739,9937,62.74,9.94,20,22,10,16
"Liliw, Laguna, Philippines",14.12617,121.4399,Smart,33352,2723,33.35,2.72,17,22,9,11
"Tubod, Lanao del Norte, Philippines",7.99427,123.87462,Smart,36232,2691,36.23,2.69,19,22,8,13
"Luna, Isabela, Philippines",16.97872,121.73095,Globe,58368,4007,58.37,4.01,23,22,7,11
"Sablayan, Occidental Mindoro, Philippines",12.88349,120.98763,DITO,45195,4783,45.20,4.78,30,22,4,4
"Santa Magdalena, Sorsogon, Philippines",12.64979,124.07528,Smart,13683,4209,13.68,4.21,39,22,3,4
"Santa Maria, Davao Occidental, Philippines",6.51521,125.45628,Smart,26819,11576,26.82,11.58,26,22,6,11
"Ilog, Negros Occidental, Philippines",9.8785,122.72943,Smart,75835,4426,75.84,4.43,23,21,10,13
"Atimonan, Quezon, Philippines",13.96507,121.87903,Globe,18335,7501,18.34,7.50,20,21,13,16
"Calinog, Iloilo, Philippines",11.14579,122.51464,Smart,19759,4178,19.76,4.18,29,21,6,11
"Burgos, Surigao del Norte, Philippines",9.99983,126.07303,Smart,18452,16843,18.45,16.84,25,21,5,6
"Candon City, Ilocos Sur, Philippines",17.19612,120.44729,DITO,13453,7306,13.45,7.31,28,21,9,15
"Roxas, Oriental Mindoro, Philippines",12.62617,121.47989,Globe,17279,5564,17.28,5.56,25,21,7,10
"San Jose, Occidental Mindoro, Philippines",12.40119,121.10229,DITO,20218,2560,20.22,2.56,23,21,5,11
"Burauen, Leyte, Philippines",10.97109,124.84034,Globe,32721,8782,32.72,8.78,54,21,7,9
"Enrile, Cagayan, Philippines",17.56886,121.65113,Smart,32845,2049,32.85,2.05,26,21,5,8
"San Miguel, Bohol, Philippines",9.994,124.35324,Smart,51562,7612,51.56,7.61,30,21,5,5
"Placer, Surigao del Norte, Philippines",9.63481,125.55484,Smart,83830,13456,83.83,13.46,22,21,8,12
"Teresa, Rizal, Philippines",14.5597,121.20593,DITO,36464,2755,36.46,2.76,24,21,7,14
"Bagumbayan, Sultan Kudarat, Philippines",6.4606,124.55284,Globe,9753,3456,9.75,3.46,39,21,8,11
"Ternate, Cavite, Philippines",14.25401,120.6545,Globe,31943,2129,31.94,2.13,23,21,6,9
"Oroquieta City, Misamis Occidental, Philippines",8.48597,123.79825,Globe,16505,10887,16.51,10.89,34,21,10,14
"Maasin, Iloilo, Philippines",10.9199,122.42407,Globe,23651,6484,23.65,6.48,37,21,6,10
"Tulunan, Cotabato, Philippines",6.83042,124.87469,DITO,16035,1947,16.04,1.95,38,21,4,7
"Escalante City, Negros Occidental, Philippines",10.84117,123.49908,DITO,39736,2572,39.74,2.57,37,21,6,11
"Cordon, Isabela, Philippines",16.67835,121.46847,DITO,40196,9249,40.20,9.25,26,21,9,11
"Jaro, Leyte, Philippines",11.17583,124.75198,Smart,59873,12799,59.87,12.80,20,21,3,6
"Liloy, Zamboanga del Norte, Philippines",8.07325,122.69555,Smart,73501,7783,73.50,7.78,25,21,5,7
"Magdiwang, Romblon, Philippines",12.46739,122.52596,Smart,43506,2381,43.51,2.38,27,21,5,7
"Donsol, Sorsogon, Philippines",12.98781,123.59519,Smart,34760,2290,34.76,2.29,26,21,5,8
"Argao, Cebu, Philippines",9.88114,123.60535,DITO,50660,4494,50.66,4.49,38,21,8,13
"Dingle, Iloilo, Philippines",10.9991,122.67043,Smart,13930,6597,13.93,6.60,23,21,10,12
"Vinzons, Camarines Norte, Philippines",14.21145,122.88741,Globe,13476,2111,13.48,2.11,27,21,9,12
"Mondragon, Northern Samar, Philippines",12.41696,124.79617,Globe,4541,1824,4.54,1.82,62,21,6,10
"Norzagaray, Bulacan, Philippines",14.89659,121.14813,DITO,21515,2253,21.52,2.25,26,21,9,13
"Sasmuan, Pampanga, Philippines",14.88764,120.61424,Globe,59454,5924,59.45,5.92,33,21,2,4
"Numancia, Aklan, Philippines",11.71767,122.33909,Globe,11507,6612,11.51,6.61,48,21,7,10
"Aroroy, Masbate, Philippines",12.38843,123.32617,Globe,22087,5941,22.09,5.94,62,21,7,8
"Dasol, Pangasinan, Philippines",15.96259,119.90466,Globe,21380,3911,21.38,3.91,23,21,8,13
"Dauis, Bohol, Philippines",9.60401,123.82996,DITO,11617,1742,11.62,1.74,38,21,7,14
"Tampakan, South Cotabato, Philippines",6.49121,125.08286,Globe,13655,5777,13.66,5.78,26,21,7,10
"Pilar, Bohol, Philippines",9.84115,124.35324,DITO,18641,3247,18.64,3.25,37,21,5,6
"City of Guihulngan, Negros Oriental, Philippines",10.18323,123.21385,DITO,17364,5278,17.36,5.28,39,21,4,4
"Santiago, Ilocos Sur, Philippines",17.28073,120.44729,Smart,19632,2476,19.63,2.48,24,21,6,9
"Hinoba-an, Negros Occidental, Philippines",9.5554,122.58252,Globe,15225,8534,15.23,8.53,57,21,7,9
"Kapalong, Davao del Norte, Philippines",7.82951,125.522,DITO,30428,17387,30.43,17.39,34,21,4,8
"Atok, Benguet, Philippines",16.59745,120.68901,Globe,36710,1756,36.71,1.76,23,21,4,6
"Balingasag, Misamis Oriental, Philippines",8.72993,124.84034,Smart,26179,7245,26.18,7.25,18,21,4,11
"Macarthur, Leyte, Philippines",10.82736,124.98373,Smart,41582,2391,41.58,2.39,23,21,6,8
"Majayjay, Laguna, Philippines",14.14491,121.46983,Globe,26546,3924,26.55,3.92,23,21,10,14
"Iba, Zambales, Philippines",15.39495,120.04341,DITO,45704,4516,45.70,4.52,26,21,5,7
"Matalam, Cotabato, Philippines",7.17236,124.92861,Smart,7318,704,7.32,0.70,29,21,1,9
"Mansalay, Oriental Mindoro, Philippines",12.52158,121.441,Globe,21514,6425,21.51,6.43,22,21,6,10
"Dolores, Quezon, Philippines",14.00193,121.41133,Globe,25544,11679,25.54,11.68,19,21,8,10
"Benito Soliven, Isabela, Philippines",16.93475,121.92456,Smart,23514,3502,23.51,3.50,25,20,5,9
"Gattaran, Cagayan, Philippines",18.07365,121.87903,Globe,44352,6262,44.35,6.26,23,20,7,11
"Badian, Cebu, Philippines",9.83209,123.41593,DITO,20397,4808,20.40,4.81,25,20,6,9
"Tangalan, Aklan, Philippines",11.74616,122.23135,Smart,45377,7257,45.38,7.26,26,20,8,10
"Pintuyan, Southern Leyte, Philippines",9.99513,125.22584,Smart,43130,4915,43.13,4.92,23,20,4,5
"Midsalip, Zamboanga del Sur, Philippines",8.02462,123.23632,Globe,26723,12391,26.72,12.39,26,20,2,3
"Buenavista, Marinduque, Philippines",13.24778,121.98144,Globe,23591,10196,23.59,10.20,27,20,4,5
"Badoc, Ilocos Norte, Philippines",17.92969,120.49336,Globe,50533,12319,50.53,12.32,30,20,6,8
"Nueva Valencia, Guimaras, Philippines",10.46356,122.54859,Smart,39978,2196,39.98,2.20,16,20,8,11
"Carigara, Leyte, Philippines",11.25914,124.70777,Smart,138909,12275,138.91,12.28,22,20,10,13
"Alimodian, Iloilo, Philippines",10.85495,122.39009,Smart,79611,10024,79.61,10.02,16,20,7,10
"Anilao, Iloilo, Philippines",11.00026,122.74072,Smart,12499,1400,12.50,1.40,33,20,4,4
"Dumangas, Iloilo, Philippines",10.82109,122.71167,DITO,10872,2675,10.87,2.68,41,20,9,13
"Glan, Sarangani, Philippines",5.82205,125.20413,Smart,12079,949,12.08,0.95,26,20,5,14
"Santa Maria, Ilocos Sur, Philippines",17.37881,120.49336,DITO,41609,5840,41.61,5.84,29,20,4,7
"Banaue, Ifugao, Philippines",16.94963,121.10229,Globe,20243,4388,20.24,4.39,32,20,6,8
"Camiling, Tarlac, Philippines",15.67495,120.41272,DITO,7016,763,7.02,0.76,34,20,6,11
"Maria Aurora, Aurora, Philippines",15.75061,121.3999,Globe,116476,13865,116.48,13.87,18,20,8,12
"Santa Ana, Cagayan, Philippines",18.36702,122.22001,Smart,27282,4893,27.28,4.89,24,20,11,15
"Tagoloan, Misamis Oriental, Philippines",8.51877,124.80722,DITO,16559,2137,16.56,2.14,33,20,7,12
"Sagnay, Camarines Sur, Philippines",13.56172,123.5056,DITO,17996,713,18.00,0.71,32,20,3,6
"Lopez, Quezon, Philippines",13.80005,122.31075,DITO,21477,4701,21.48,4.70,25,20,10,13
"Santo Domingo, Albay, Philippines",13.25265,123.76295,DITO,39143,2526,39.14,2.53,26,20,1,4
"Binalonan, Pangasinan, Philippines",16.05355,120.60848,DITO,19750,6068,19.75,6.07,20,20,7,11
"Naujan, Oriental Mindoro, Philippines",13.24381,121.19395,Smart,44999,3912,45.00,3.91,25,20,10,14
"Barotac Viejo, Iloilo, Philippines",11.10187,122.87613,Smart,141604,9405,141.60,9.41,13,20,9,11
"Katipunan, Zamboanga del Norte, Philippines",8.39688,123.28126,Globe,31171,14640,31.17,14.64,32,20,3,5
"Laurel, Batangas, Philippines",14.05302,120.9073,DITO,19430,12582,19.43,12.58,20,20,6,12
"Tiwi, Albay, Philippines",13.4612,123.63996,DITO,25809,2070,25.81,2.07,42,20,6,7
"Tibiao, Antique, Philippines",11.30535,122.09511,Smart,296371,18309,296.37,18.31,14,20,2,3
"Pontevedra, Capiz, Philippines",11.4285,122.86485,Smart,269541,12063,269.54,12.06,26,20,5,8
"Gerona, Tarlac, Philippines",15.60489,120.59698,DITO,6707,2107,6.71,2.11,25,20,7,10
"Rizal, Kalinga, Philippines",17.49297,121.60549,Smart,43535,16411,43.54,16.41,24,20,2,2
"Sirawai, Zamboanga del Norte, Philippines",7.55062,122.19731,Globe,12189,3540,12.19,3.54,38,20,4,5
"Sara, Iloilo, Philippines",11.28199,123.01136,Smart,107686,7201,107.69,7.20,30,20,12,15
"Buenavista, Quezon, Philippines",13.72249,122.42407,Smart,53959,4574,53.96,4.57,17,20,8,12
"Lasam, Cagayan, Philippines",18.04769,121.55983,Smart,17324,5214,17.32,5.21,27,20,4,10
"Alegria, Cebu, Philippines",9.76005,123.37106,Smart,71441,4289,71.44,4.29,19,20,8,11
"Polillo, Quezon, Philippines",14.73052,121.97006,Globe,25872,10426,25.87,10.43,24,20,5,7
"Braulio E. Dujali, Davao del Norte, Philippines",7.45884,125.68607,DITO,20103,13174,20.10,13.17,41,20,5,6
"San Nicolas, Pangasinan, Philippines",16.12066,120.78097,DITO,30094,3185,30.09,3.19,29,20,5,5
"Alaminos, Laguna, Philippines",14.0454,121.25119,Smart,29749,1652,29.75,1.65,22,20,6,11
"Santa Fe, Cebu, Philippines",11.16913,123.79088,DITO,45391,3525,45.39,3.53,34,20,7,11
"Victoria, Oriental Mindoro, Philippines",13.15599,121.23974,Globe,17926,3275,17.93,3.28,30,19,9,15
"Pola, Oriental Mindoro, Philippines",13.1196,121.43419,Smart,12245,2986,12.25,2.99,19,19,4,7
"Lavezares, Northern Samar, Philippines",12.5257,124.38654,Smart,30588,3291,30.59,3.29,37,19,5,8
"Mambusao, Capiz, Philippines",11.44257,122.59383,Globe,19131,16032,19.13,16.03,34,19,6,10
"Pugo, La Union, Philippines",16.32133,120.47609,Globe,39233,12673,39.23,12.67,24,19,4,9
"Claveria, Cagayan, Philippines",18.56565,121.09083,Smart,78379,2274,78.38,2.27,18,19,5,12
"Dalaguete, Cebu, Philippines",9.78366,123.5056,DITO,35792,5214,35.79,5.21,35,19,7,11
"Llanera, Nueva Ecija, Philippines",15.66623,121.01057,Smart,52303,2280,52.30,2.28,27,19,9,14
"Santa Maria, Laguna, Philippines",14.48365,121.42276,Smart,53635,13204,53.64,13.20,22,19,8,8
"Aritao, Nueva Vizcaya, Philippines",16.2515,121.01057,DITO,61176,12924,61.18,12.92,27,19,8,11
"T'boli, South Cotabato, Philippines",6.14683,124.90655,Globe,12708,7974,12.71,7.97,36,19,10,14
"Surallah, South Cotabato, Philippines",6.3195,124.75198,DITO,4362,3160,4.36,3.16,32,19,4,7
"Larena, Siquijor, Philippines",9.22728,123.60639,Smart,23361,4145,23.36,4.15,26,19,3,7
"Sasmuan, Pampanga, Philippines",14.88764,120.61424,Smart,103976,4265,103.98,4.27,27,19,4,6
"Jamindan, Capiz, Philippines",11.39423,122.42407,Smart,54730,10647,54.73,10.65,30,19,6,8
"Aguilar, Pangasinan, Philippines",15.84134,120.21665,Globe,17531,5708,17.53,5.71,24,19,5,8
"Placer, Masbate, Philippines",11.95867,123.86345,Smart,61350,6561,61.35,6.56,40,19,5,9
"Currimao, Ilocos Norte, Philippines",18.00626,120.51064,Globe,40451,8638,40.45,8.64,22,19,8,11
"Calauag, Quezon, Philippines",14.11572,122.2427,DITO,17044,708,17.04,0.71,27,19,8,9
"Mulanay, Quezon, Philippines",13.51308,122.46937,DITO,76825,12700,76.83,12.70,41,19,2,3
"Sogod, Cebu, Philippines",10.77419,123.9527,DITO,100176,21866,100.18,21.87,43,19,2,7
"Baungon, Bukidnon, Philippines",8.21754,124.75198,Smart,41862,28782,41.86,28.78,17,19,3,7
"Silago, Southern Leyte, Philippines",10.51472,125.10487,Globe,17036,247,17.04,0.25,50,19,5,8
"Hinigaran, Negros Occidental, Philippines",10.27479,122.92123,DITO,22673,465,22.67,0.47,29,19,7,8
"Castillejos, Zambales, Philippines",14.94382,120.19357,DITO,34461,3947,34.46,3.95,23,19,7,12
"Infanta, Pangasinan, Philippines",15.87303,120.00874,Globe,41920,3253,41.92,3.25,23,19,5,6
"Minalin, Pampanga, Philippines",14.97052,120.68518,Globe,46852,7705,46.85,7.71,19,19,6,11
"San Enrique, Negros Occidental, Philippines",10.42735,122.86485,DITO,75601,8039,75.60,8.04,40,19,2,4
"Pagudpud, Ilocos Norte, Philippines",18.55216,120.87286,DITO,30914,4765,30.91,4.77,23,19,4,7
"Mabini, Pangasinan, Philippines",15.94144,120.04341,Smart,13251,2626,13.25,2.63,27,19,5,10
"Dilasag, Aurora, Philippines",16.46212,122.12918,Smart,63244,2545,63.24,2.55,23,19,3,5
"Asturias, Cebu, Philippines",10.60209,123.77412,Smart,34966,6279,34.97,6.28,24,19,6,10
"Cuenca, Batangas, Philippines",13.9144,121.05071,Smart,69090,4845,69.09,4.85,19,19,11,17
"Magsingal, Ilocos Sur, Philippines",17.6831,120.44729,Smart,35462,4294,35.46,4.29,23,19,8,10
"Roxas, Palawan, Philippines",10.42746,119.46436,DITO,22418,4586,22.42,4.59,38,19,7,10
"Ramos, Tarlac, Philippines",15.67893,120.62574,Smart,46837,4470,46.84,4.47,20,19,5,9
"Solsona, Ilocos Norte, Philippines",18.10219,120.78097,Smart,62997,8252,63.00,8.25,29,19,6,9
"San Fernando, Bukidnon, Philippines",7.84637,125.34663,DITO,19011,5022,19.01,5.02,41,19,7,9
"Tuburan, Cebu, Philippines",10.66879,123.86345,Globe,23950,5421,23.95,5.42,39,19,10,11
"San Jacinto, Pangasinan, Philippines",16.07883,120.44729,DITO,19752,1644,19.75,1.64,31,19,6,13
"Paombong, Bulacan, Philippines",14.83781,120.78406,DITO,23136,1539,23.14,1.54,34,19,6,9
"Quezon, Nueva Ecija, Philippines",15.56953,120.82692,Smart,35295,9326,35.30,9.33,31,19,9,13
"Aborlan, Palawan, Philippines",9.43994,118.54785,DITO,36776,4061,36.78,4.06,60,19,4,4
"Datu Odin Sinsuat (Dinaig), Maguindanao, Philippines",7.08286,124.26439,DITO,44438,5885,44.44,5.89,38,19,1,5
"Paoay, Ilocos Norte, Philippines",18.07424,120.51639,Smart,19057,1842,19.06,1.84,22,19,7,7
"Guiuan, Eastern Samar, Philippines",10.79308,125.68607,Smart,85655,11679,85.66,11.68,25,19,7,10
"Borbon, Cebu, Philippines",10.84627,123.9973,Globe,17446,7598,17.45,7.60,39,19,8,10
"San Jacinto, Masbate, Philippines",12.53707,123.6847,Smart,19036,25819,19.04,25.82,35,19,4,9
"Tanauan, Leyte, Philippines",11.07765,124.98373,DITO,28279,4377,28.28,4.38,26,19,4,9
"San Joaquin, Iloilo, Philippines",10.64155,122.10647,DITO,29520,8281,29.52,8.28,26,19,8,9
"Medina, Misamis Oriental, Philippines",8.90294,124.97271,Smart,21493,13004,21.49,13.00,20,19,7,10
"Casiguran, Aurora, Philippines",16.27707,122.12254,Globe,7887,1659,7.89,1.66,40,19,3,5
"Capalonga, Camarines Norte, Philippines",14.2787,122.51464,Smart,16270,1880,16.27,1.88,23,19,3,5
"Roxas, Isabela, Philippines",17.12035,121.61915,Smart,45621,10804,45.62,10.80,27,19,8,15
"Calubian, Leyte, Philippines",11.48948,124.36434,Globe,12560,5396,12.56,5.40,40,19,4,5
"Badoc, Ilocos Norte, Philippines",17.92969,120.49336,Smart,109856,4074,109.86,4.07,19,19,5,6
"Santa Maria, Laguna, Philippines",14.48365,121.42276,Globe,34981,4160,34.98,4.16,22,19,8,11
"Mayorga, Leyte, Philippines",10.88505,124.98373,Smart,49768,4793,49.77,4.79,21,19,5,8
"Pigkawayan, Cotabato, Philippines",7.27922,124.43092,Globe,11129,6031,11.13,6.03,38,19,8,12
"Salvador Benedicto, Negros Occidental, Philippines",10.5887,123.23632,Globe,17617,1318,17.62,1.32,64,19,5,6
"San Andres, Quezon, Philippines",13.32519,122.65035,Smart,54470,1790,54.47,1.79,17,19,6,6
"Balaoan, La Union, Philippines",16.80225,120.40119,Smart,74983,4333,74.98,4.33,16,19,10,13
"Paete, Laguna, Philippines",14.37243,121.54842,Globe,17935,8178,17.94,8.18,18,19,3,5
"Aliaga, Nueva Ecija, Philippines",15.51204,120.86138,DITO,74848,21697,74.85,21.70,26,19,4,8
"Ronda, Cebu, Philippines",9.99214,123.44956,Smart,62399,7320,62.40,7.32,19,19,5,6
"Almeria, Biliran, Philippines",11.63959,124.40873,Smart,87015,5217,87.02,5.22,27,19,2,5
"Abulug, Cagayan, Philippines",18.36771,121.42276,DITO,30753,16349,30.75,16.35,26,19,3,4
"Amulung, Cagayan, Philippines",17.83589,121.7233,Globe,34291,23504,34.29,23.50,26,18,6,10
"San Quintin, Pangasinan, Philippines",15.9754,120.83841,Smart,35732,2906,35.73,2.91,21,18,7,9
"Dolores, Quezon, Philippines",14.00193,121.41133,Smart,23897,6265,23.90,6.27,17,18,7,11
"Basco, Batanes, Philippines",20.46344,122.00418,Smart,15065,2046,15.07,2.05,58,18,8,16
"Kiblawan, Davao del Sur, Philippines",6.63233,125.22584,Smart,85411,10362,85.41,10.36,35,18,6,8
"Goa, Camarines Sur, Philippines",13.73619,123.41593,DITO,16122,4772,16.12,4.77,30,18,10,10
"Santa Catalina, Negros Oriental, Philippines",9.28676,122.94377,Globe,34195,16577,34.20,16.58,41,18,4,9
"Carranglan, Nueva Ecija, Philippines",15.97584,121.03351,Smart,44967,3452,44.97,3.45,30,18,9,13
"Quezon, Bukidnon, Philippines",7.71645,125.17087,DITO,54308,4607,54.31,4.61,41,18,3,7
"Sibunag, Guimaras, Philippines",10.54518,122.60514,Globe,6922,1425,6.92,1.43,63,18,5,6
"Basud, Camarines Norte, Philippines",14.00663,122.9663,Globe,13519,3657,13.52,3.66,36,18,9,12
"Ilog, Negros Occidental, Philippines",9.8785,122.72943,Globe,12459,939,12.46,0.94,42,18,9,12
"Santa Ignacia, Tarlac, Philippines",15.61667,120.43556,DITO,37659,7456,37.66,7.46,36,18,6,9
"Catigbian, Bohol, Philippines",9.84938,124.03072,Globe,22250,9050,22.25,9.05,55,18,4,7
"Malapatan, Sarangani, Philippines",6.03645,125.43436,Smart,68796,15487,68.80,15.49,26,18,1,2
"Pagudpud, Ilocos Norte, Philippines",18.55216,120.87286,Smart,58243,19300,58.24,19.30,20,18,12,13
"Bataraza, Palawan, Philippines",8.5878,117.43215,DITO,45772,4533,45.77,4.53,42,18,6,11
"Lemery, Iloilo, Philippines",11.21441,122.92123,Smart,13152,925,13.15,0.93,32,18,3,6
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,DITO,20518,8592,20.52,8.59,34,18,8,10
"Santa Cruz, Zambales, Philippines",15.77308,120.04341,DITO,17085,1869,17.09,1.87,34,18,5,7
"Pikit, Cotabato, Philippines",7.05314,124.61927,Globe,21004,21128,21.00,21.13,40,18,3,5
